Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
578,0.3007990789669352,0.2829338673070951,0.2969862802244416,0.3218883132856502,0.28295255414115017,0.29127434624487014,0.2715555344218948,0.32601434149350017,0.3286933541749351,0.32659547222700014,0.2891468266295266,0.2760074607450916,0.28405670253480014,0.3207841648920002,0.28297970515015003,0.32711848988715014,0.27984741049658496,0.2969862802244416,0.25397008594392356,0.2969862802244416,0.32659547222700014,0.26577414950836276,0.2787161110939351,0.32130718255215013,0.3171811543443001,0.2940777790163475,0.2864678139480916,0.2939940380776502
579,0.3027975875594417,0.34286713276500014,0.30079907896693514,0.29084305659002996,0.28704894468159164,0.30713340396208516,0.3102656986156502,0.31184056290343515,0.28884760241484747,0.30602925556843513,0.3108468293491502,0.2610669905670127,0.3102656986156502,0.25301144583918,0.27982025948758515,0.2945170557378001,0.30802776416094163,0.2647804159540778,0.29227912128309164,0.3055585396743002,0.30802776416094163,0.29551078929208513,0.2456150218373979,0.3014639506391325,0.32601434149350017,0.29509818647130015,0.28571530776128246,0.29327285483737664
580,0.2735696754311325,0.28804267823587665,0.29765115189663893,0.32601434149350017,0.2987849379576975,0.26805759231081167,0.3329297972221501,0.31497285755700016,0.31549587521715017,0.32659547222700014,0.30661038630193516,0.28505043608908515,0.2593958968410675,0.3218883132856501,0.3002179482334351,0.30802776416094163,0.2808139930418701,0.31497285755700016,0.2904224667026325,0.3007990789669352,0.3329297972221501,0.32659547222700014,0.29609192002558515,0.30393137362050016,0.29086174342408516,0.32188831328565015,0.2831781490918948,0.3022164568259416
581,0.29609192002558515,0.2557248358844746,0.2699666648834325,0.32601434149350017,0.29527136342988314,0.3218883132856501,0.34286713276500014,0.2628274157093116,0.32711848988715014,0.26916174070446164,0.3007990789669352,0.2836174258133475,0.33763695616350015,0.2751131005462351,0.2357256807843516,0.29440664089843516,0.2688555132252,0.30802776416094163,0.29556890236543515,0.31383907149594165,0.28505043608908515,0.30032836307280014,0.2997472323393002,0.2998053454126502,0.32711848988715014,0.32288204683993516,0.31084682934915014,0.26616949855767014
582,0.3370558254300002,0.2772831008181975,0.2699666648834325,0.31607700595065014,0.3170707395049352,0.28191814143552013,0.30503552201415013,0.2682813857562825,0.3218883132856501,0.3312445180950001,0.2971960684192351,0.30661038630193516,0.30731918564627775,0.33763695616350015,0.30190322736058517,0.3102656986156502,0.28234178574024166,0.29086174342408516,0.3207841648920002,0.3102656986156502,0.26979966011437,0.30602925556843513,0.30132209662708515,0.33124451809500016,0.31607700595065014,0.3170707395049352,0.32659547222700014,0.3050355220141502
583,0.31184056290343515,0.23726280296132998,0.30713340396208516,0.2778061184783475,0.2839985894614501,0.3286933541749351,0.3102656986156502,0.32188831328565015,0.3019032273605851,0.29127434624487014,0.3207841648920002,0.29185547697837017,0.29099659417155,0.33182564882850013,0.2859447962879416,0.3112594321699352,0.33182564882850013,0.2856838685886002,0.2691191560254415,0.27029552676552016,0.28733409972121277,0.32288204683993516,0.29878493795769745,0.3019032273605851,0.3118405629034351,0.3207841648920002,0.3118405629034351,0.265049717747289
584,0.2684105775107776,0.2799479280984278,0.3286933541749351,0.2866253003768702,0.28291187498980513,0.3329297972221501,0.3213071825521502,0.32711848988715014,0.29609192002558515,0.30661038630193516,0.33182564882850013,0.28884760241484747,0.3218883132856501,0.2935547613561975,0.30661038630193516,0.2688625164897825,0.27672912109369735,0.3207841648920002,0.3104075526276975,0.30503552201415013,0.30731918564627775,0.2781053426930266,0.3097426809555001,0.2955689023654351,0.27984741049658496,0.2773102518271973,0.2746738238247825,0.2902806126905852
585,0.31184056290343515,0.29609192002558515,0.31184056290343515,0.3486784401000001,0.32659547222700014,0.3218883132856501,0.2939940380776502,0.3286933541749351,0.25019238065097155,0.27139967515917013,0.2799040004262825,0.289784746039435,0.2544746615412415,0.28804267823587665,0.2898852636412777,0.3370558254300002,0.31607700595065014,0.270861025082289,0.27229403535802665,0.32711848988715014,0.29509818647130015,0.30661038630193516,0.2945170557378002,0.31765187023843516,0.32659547222700014,0.32601434149350017,0.32601434149350017,0.25668024322764155
586,0.33763695616350015,0.33182564882850013,0.30261202670492776,0.28191814143552013,0.3207841648920002,0.3370558254300002,0.2698562500440675,0.31254936224777774,0.26388897942394146,0.23459239080443958,0.270861025082289,0.3207841648920002,0.3207841648920002,0.30163532609244165,0.29870119701900016,0.30661038630193516,0.33124451809500016,0.2521692794748393,0.3003283630728002,0.32659547222700014,0.2945170557378001,0.30713340396208516,0.2950981864713001,0.28518528683655003,0.26506535016402016,0.2563075298596478,0.30974268095550017,0.3019032273605851
587,0.30032836307280014,0.33182564882850013,0.2993660686911975,0.27471775149692773,0.3112594321699351,0.32488055543244165,0.29922421467915017,0.3112594321699352,0.3170707395049351,0.30661038630193516,0.3022164568259416,0.32601434149350017,0.34286713276500014,0.2861545844827351,0.310828142515095,0.27310939019442,0.3022164568259416,0.2946589097498475,0.3112594321699352,0.28369580865515553,0.3156377292291975,0.25305728368223496,0.3027975875594416,0.2829525541411501,0.27982025948758515,0.30974268095550017,0.29086174342408516,0.3207841648920002
588,0.31962190342500013,0.33763695616350015,0.24950248897036273,0.3190692480974416,0.31765187023843516,0.29556890236543515,0.3102656986156502,0.30916155022200015,0.29185547697837017,0.2595376346269681,0.33182564882850013,0.32601434149350017,0.3370558254300002,0.2918554769783701,0.3102656986156502,0.3007990789669351,0.26506535016402016,0.29980534541265014,0.2940777790163475,0.32659547222700014,0.3171811543443001,0.27511310054623517,0.30203807810805,0.33182564882850013,0.2760642494215,0.33182564882850013,0.2933832696767416,0.3045125043540002
589,0.2521515792303298,0.29059384215594164,0.2913847610842351,0.3060292555684352,0.30713340396208516,0.33124451809500016,0.32659547222700014,0.3207841648920002,0.2911749728894416,0.32659547222700014,0.2871483180370202,0.3027975875594416,0.278743262102935,0.30602925556843513,0.27879985203263247,0.28405670253480014,0.3027975875594417,0.2992242146791501,0.3007990789669352,0.29750929788459163,0.3218883132856502,0.2578210325532825,0.29288988968400015,0.3050355220141502,0.27891026687199755,0.30802776416094163,0.3007990789669351,0.2976667843133702
590,0.26193305551045515,0.33182564882850013,0.32130718255215013,0.3170707395049352,0.3019032273605851,0.3218883132856502,0.2939940380776502,0.30503552201415013,0.28804267823587665,0.27982025948758515,0.2829525541411501,0.32130718255215013,0.27582189989057776,0.3060292555684352,0.28704894468159164,0.31497285755700016,0.2805290588319278,0.25555165892589166,0.275568184023639,0.25602237482002665,0.29609192002558515,0.30221645682594167,0.2950981864713002,0.30335024288700013,0.3138390714959416,0.247544887268075,0.2830362950798475,0.3160770059506502
591,0.2772847860973246,0.32711848988715014,0.34286713276500014,0.31497285755700016,0.2836174258133475,0.31084682934915014,0.3102656986156502,0.30503552201415013,0.271854758636574,0.3170707395049352,0.2918554769783701,0.29175610362294163,0.32288204683993516,0.30802776416094163,0.32188831328565015,0.3207841648920002,0.2970856535798701,0.33182564882850013,0.30802776416094163,0.31184056290343515,0.29609192002558515,0.30503552201415013,0.30982642189419746,0.33763695616350015,0.28333551929452666,0.31184056290343515,0.31184056290343515,0.33182564882850013
592,0.29750929788459163,0.3207841648920002,0.3104075526276975,0.31549587521715017,0.3132579407624416,0.32130718255215013,0.3170707395049352,0.29870119701900016,0.31497285755700016,0.29175610362294163,0.28295255414115017,0.2933832696767416,0.2807146196864416,0.3271184898871502,0.3019032273605851,0.31555398829050013,0.28733409972121277,0.3170707395049352,0.2620008856708,0.2998053454126502,0.2949877716319351,0.28928687913630013,0.30132209662708515,0.33763695616350015,0.3129447112970852,0.32659547222700014,0.26294878138203,0.3007990789669352
593,0.27938098276613244,0.32601434149350017,0.33182564882850013,0.3108468293491502,0.2902806126905852,0.3218883132856501,0.2939940380776501,0.25901461696681816,0.33182564882850013,0.28980989679645014,0.31084682934915014,0.3050355220141502,0.2844693053555852,0.2990841621723766,0.2798202594875851,0.33182564882850013,0.33182564882850013,0.2976667843133702,0.2859447962879416,0.33763695616350015,0.2836174258133475,0.2632510600140331,0.28333551929452666,0.2935547613561975,0.2678687829354975,0.33182564882850013,0.3207841648920002,0.27511310054623517
594,0.3286933541749351,0.29750929788459163,0.30445439128065016,0.31607700595065014,0.28575923543342774,0.33182564882850013,0.3218883132856501,0.2964051494909416,0.3170707395049351,0.32601434149350017,0.29127434624487014,0.29175610362294163,0.3102656986156502,0.2987849379576975,0.30974268095550017,0.30445439128065016,0.34286713276500014,0.30713340396208516,0.2701961534100916,0.31439172682350014,0.2968007193699278,0.33763695616350015,0.33182564882850013,0.3112594321699352,0.28293386730709497,0.2773102518271973,0.34286713276500014,0.28223137090087663
595,0.31254936224777774,0.2950981864713001,0.3102656986156502,0.32659547222700014,0.3329297972221501,0.30032836307280014,0.30982642189419746,0.3218883132856502,0.3486784401000001,0.3007990789669352,0.30150787831127773,0.28575923543342774,0.28034327714773516,0.3050355220141502,0.2623566998151766,0.26358221388154507,0.3002179482334351,0.2678687829354975,0.2825132774196975,0.26664021445180514,0.25320330963181814,0.34286713276500014,0.31136984700930015,0.24676086178272735,0.2976667843133702,0.2955689023654351,0.28704894468159164,0.28881677901352054
596,0.29295962537202014,0.3048954695073766,0.2607295337613766,0.33182564882850013,0.31607700595065014,0.32659547222700014,0.31084682934915014,0.2899517508084975,0.33763695616350015,0.27879985203263247,0.31765187023843516,0.31555398829050013,0.33763695616350015,0.30503552201415013,0.2949877716319351,0.29556890236543515,0.30032836307280014,0.31084682934915014,0.31607700595065014,0.2819321466861975,0.3286933541749351,0.32659547222700014,0.3312445180950001,0.30132209662708515,0.3202030341585001,0.3045962452926975,0.30661038630193516,0.32659547222700014
597,0.30713340396208516,0.33182564882850013,0.3007990789669351,0.30132209662708515,0.32601434149350017,0.3007990789669351,0.28884760241484747,0.30913191255459166,0.27899970289188314,0.32130718255215013,0.3022164568259416,0.31184056290343515,0.260813274700074,0.28223137090087663,0.3129447112970851,0.2950981864713001,0.31549587521715017,0.30079907896693514,0.3132579407624416,0.2992242146791501,0.31184056290343515,0.33763695616350015,0.27177101769787665,0.33292979722215016,0.2708766574990201,0.2956526433041325,0.30661038630193516,0.284554569437935
598,0.33763695616350015,0.30974268095550017,0.30190322736058517,0.23776372428178882,0.28491038358231163,0.29086174342408516,0.3156377292291975,0.28884760241484747,0.297651151896639,0.30713340396208516,0.30974268095550017,0.2980904286180916,0.2790990762473116,0.2945170557378002,0.2939940380776502,0.3045125043540002,0.31497285755700016,0.33182564882850013,0.3014639506391325,0.2990841621723766,0.32601434149350017,0.30332060521959164,0.3007990789669352,0.2841404434734975,0.31765187023843516,0.3248805554324416,0.3218883132856502,0.23983445522072397
599,0.32601434149350017,0.3097426809555001,0.3014639506391325,0.32130718255215013,0.2939940380776502,0.29750929788459163,0.3370558254300002,0.31084682934915014,0.33182564882850013,0.31555398829050013,0.28123763734659163,0.34286713276500014,0.2807146196864416,0.2789102668719975,0.32659547222700014,0.2778061184783475,0.31607700595065014,0.3329297972221501,0.3007990789669352,0.29922421467915017,0.30132209662708515,0.2891468266295267,0.25489915470343166,0.304539655363,0.3132579407624417,0.2933832696767416,0.28505043608908515,0.27681563344486276
600,0.33763695616350015,0.27700119429937664,0.3190692480974417,0.2939940380776502,0.276241684847985,0.3370558254300002,0.2987849379576975,0.28505043608908515,0.30870826824987013,0.28536366555444165,0.31383907149594165,0.3045962452926975,0.2939940380776502,0.31084682934915014,0.29609192002558515,0.30393137362050016,0.251869672711509,0.29870119701900016,0.32711848988715014,0.32659547222700014,0.30079907896693514,0.2933832696767416,0.3218883132856501,0.2620008856708,0.26928310637718006,0.32659547222700014,0.3170707395049352,0.3156377292291975
601,0.3370558254300002,0.2628274157093116,0.2761068341005201,0.2976667843133702,0.2846111593676324,0.28804267823587665,0.3190692480974416,0.3218883132856501,0.30503552201415013,0.25420964791171274,0.31718115434430016,0.3002179482334352,0.2572980148931325,0.23853404693925415,0.2742925439505331,0.30974268095550017,0.30713340396208516,0.280217229891639,0.3007990789669352,0.33182564882850013,0.3286933541749351,0.3080277641609417,0.28975759503043513,0.28733409972121277,0.30661038630193516,0.31718115434430016,0.33182564882850013,0.27139967515917013
602,0.2969862802244417,0.2956965709762778,0.27810534269302667,0.2918554769783701,0.3097426809555001,0.28223137090087663,0.2946589097498475,0.3060292555684352,0.3045962452926975,0.3271184898871502,0.2949877716319352,0.3022164568259416,0.2726072648233831,0.33763695616350015,0.2761068341005201,0.3286933541749351,0.3067380549127778,0.3218883132856502,0.29562120413145015,0.3007990789669351,0.32288204683993516,0.30032836307280014,0.30132209662708515,0.3102656986156502,0.2904224667026325,0.32020303415850015,0.29922421467915017,0.25610611575872394
603,0.3007990789669351,0.2987849379576975,0.32601434149350017,0.31497285755700016,0.3207841648920002,0.26577414950836276,0.2558368139655128,0.33182564882850013,0.2631532499002777,0.3370558254300002,0.30032836307280014,0.28523621777327773,0.31184056290343515,0.2847540594150004,0.26835964657404987,0.31184056290343515,0.32659547222700014,0.32659547222700014,0.26075668477037645,0.29117497288944166,0.3312445180950001,0.3286933541749351,0.28245668749,0.3057003936863475,0.3160770059506502,0.33292979722215016,0.29609192002558515,0.31765187023843516
604,0.32659547222700014,0.31607700595065014,0.28571530776128246,0.3202030341585001,0.29627770170977774,0.31607700595065014,0.30602925556843513,0.3218883132856502,0.3102656986156502,0.31497285755700016,0.31765187023843516,0.3207841648920002,0.2939940380776502,0.28804267823587665,0.26930179321123515,0.32659547222700014,0.26833949882963243,0.3170707395049352,0.30974268095550017,0.32543321076000015,0.30916155022200015,0.2997472323393002,0.27229403535802665,0.33763695616350015,0.3050355220141502,0.30332060521959164,0.284554569437935,0.33182564882850013
605,0.28818273074265016,0.31765187023843516,0.29117497288944166,0.30079907896693514,0.2845797201949502,0.32711848988715014,0.3207841648920002,0.2760074607450916,0.30503552201415013,0.3113698470093002,0.25007517564708287,0.30974268095550017,0.2793809827661325,0.25002550663051276,0.2793809827661325,0.27810534269302667,0.28774345402119744,0.28333551929452666,0.31497285755700016,0.27600746074509164,0.28628943523019995,0.2764200635658766,0.28704894468159164,0.3129447112970852,0.2934710204175002,0.2939940380776502,0.29609192002558515,0.33182564882850013
606,0.31084682934915014,0.3370558254300002,0.33763695616350015,0.34286713276500014,0.29086174342408516,0.282052992182985,0.3022164568259416,0.30445439128065016,0.26719870950399155,0.2834755718013002,0.30190322736058517,0.3113698470093002,0.32601434149350017,0.2585298318976251,0.290125423848227,0.3045962452926975,0.23844862113793183,0.3045125043540002,0.33763695616350015,0.29295962537202014,0.3213071825521502,0.31549587521715017,0.29878493795769745,0.31765187023843516,0.2929596253720202,0.3019032273605851,0.33763695616350015,0.3370558254300002
607,0.3108468293491502,0.2935547613561975,0.33763695616350015,0.3118405629034351,0.2708766574990202,0.34286713276500014,0.26662458203507394,0.31497285755700016,0.33763695616350015,0.2859447962879416,0.3149728575570001,0.275568184023639,0.2876868640915,0.2797621464142352,0.3002179482334351,0.31184056290343515,0.31765187023843516,0.3207841648920002,0.3028969609148702,0.3132579407624417,0.3097426809555001,0.26626876789069737,0.2935547613561975,0.26975687668863896,0.27528627750481816,0.32659547222700014,0.31765187023843516,0.29640514949094166
608,0.30150787831127773,0.2813370107020201,0.3156377292291975,0.31184056290343515,0.2969862802244417,0.31184056290343515,0.2628117832925805,0.3002179482334351,0.30143251146645017,0.28505043608908515,0.27891026687199755,0.29185547697837017,0.30661038630193516,0.32288204683993516,0.3060292555684352,0.29086174342408516,0.32288204683993516,0.28884760241484747,0.29809042861809165,0.29509818647130015,0.3207841648920002,0.2828125016343766,0.29086174342408516,0.29059384215594164,0.26975687668863896,0.29341290734415015,0.31184056290343515,0.33182564882850013
609,0.29609192002558515,0.28191814143552013,0.33182564882850013,0.33182564882850013,0.2696731357499416,0.32711848988715014,0.2777223775396501,0.23255564401998005,0.2960919200255852,0.27610683410052017,0.2969862802244416,0.31549587521715017,0.3207841648920002,0.30974268095550017,0.31555398829050013,0.27653047840524164,0.2836174258133475,0.31765187023843516,0.28276179152732756,0.2864678139480916,0.2675868764166766,0.3102656986156502,0.2980904286180917,0.30032836307280014,0.29028061269058514,0.32543321076000015,0.30613967040780016,0.3113698470093001
610,0.29766678431337007,0.28876386147615013,0.3370558254300002,0.2913847610842351,0.32601434149350017,0.28034327714773516,0.29609192002558515,0.31439172682350014,0.3149728575570001,0.2841404434734975,0.2904224667026325,0.30802776416094163,0.3370558254300002,0.32488055543244165,0.2902806126905852,0.32601434149350017,0.3207841648920002,0.3045962452926975,0.3286933541749351,0.26873809639974017,0.32288204683993516,0.30661038630193516,0.25892518094693245,0.32288204683993516,0.32288204683993516,0.270861025082289,0.2828125016343766,0.2949877716319351
611,0.2704373807775675,0.24672295868708496,0.3218883132856501,0.3202030341585001,0.3160770059506502,0.29086174342408516,0.34286713276500014,0.2504962225246477,0.3160770059506502,0.2770011942993766,0.30602925556843513,0.3129447112970852,0.31549587521715017,0.29175610362294163,0.29509818647130015,0.3108468293491502,0.289784746039435,0.3045125043540002,0.28081399304187016,0.30279758755944164,0.2922791212830917,0.27987256125360016,0.31607700595065014,0.3160770059506502,0.30661038630193516,0.32659547222700014,0.3014639506391325,0.28081399304187016
612,0.27752421195952665,0.3329297972221501,0.3207841648920002,0.3061396704078001,0.22594362924728942,0.3060292555684352,0.2945170557378001,0.3027975875594417,0.30032836307280014,0.3286933541749351,0.26975687668863896,0.31555398829050013,0.3019032273605851,0.32601434149350017,0.2653348727869101,0.2993660686911975,0.3149728575570001,0.30713340396208516,0.31555398829050013,0.3329297972221501,0.298728348028,0.25807767208894145,0.30974268095550017,0.33763695616350015,0.2969862802244416,0.33182564882850013,0.3160770059506502,0.30974268095550017
613,0.2633504333694616,0.32288204683993516,0.29556890236543515,0.30503552201415013,0.31184056290343515,0.3207841648920002,0.31497285755700016,0.2969862802244417,0.30032836307280014,0.2678687829354975,0.30332060521959164,0.2632369908389751,0.32711848988715014,0.29028061269058514,0.2628274157093116,0.31906924809744164,0.2818755567565,0.3060292555684352,0.2987849379576975,0.30190322736058517,0.25421802200558247,0.2956526433041325,0.31718115434430016,0.29086174342408516,0.2919490736670855,0.3370558254300002,0.2683394988296325,0.30713340396208516
614,0.3260143414935001,0.2976667843133702,0.28052905883192775,0.29980534541265014,0.3007990789669352,0.31084682934915014,0.2911749728894416,0.31184056290343515,0.26979966011437,0.29922421467915017,0.31497285755700016,0.33182564882850013,0.32711848988715014,0.29609192002558515,0.3039585246295,0.32601434149350017,0.3156377292291975,0.2939940380776501,0.30802776416094163,0.30802776416094163,0.32488055543244165,0.27716839781515,0.3207841648920002,0.26877877555108515,0.31765187023843516,0.30503552201415013,0.30503552201415013,0.31497285755700016
615,0.32659547222700014,0.3055585396743002,0.3207841648920002,0.26770177816643503,0.2866253003768702,0.30802776416094163,0.31555398829050013,0.2808139930418701,0.33763695616350015,0.2782725462088,0.3019032273605851,0.32601434149350017,0.30544812483493516,0.2971960684192351,0.2969862802244416,0.270861025082289,0.31383907149594165,0.2950981864713001,0.3286933541749351,0.27493046336044147,0.33182564882850013,0.2845274184289352,0.28917646429693517,0.2360644399039615,0.27353823625845014,0.3007990789669351,0.2866253003768701,0.2955689023654351
616,0.3104075526276975,0.25354794857407653,0.3112594321699352,0.2826269407798627,0.2711898869643766,0.3102656986156502,0.2845274184289352,0.3022164568259416,0.31439172682350014,0.25768098004650897,0.31555398829050013,0.2950981864713001,0.30974268095550017,0.2623566998151767,0.2892868791363002,0.28704894468159164,0.31555398829050013,0.29609192002558515,0.3486784401000001,0.29086174342408516,0.29922421467915017,0.2550667431080949,0.31084682934915014,0.3007990789669352,0.33182564882850013,0.33124451809500016,0.29556890236543515,0.3286933541749351
617,0.2904224667026325,0.3028969609148702,0.28403002863413246,0.30150787831127773,0.3027975875594416,0.30974268095550017,0.27029552676552016,0.29609192002558515,0.2359658409913008,0.2922791212830916,0.29609192002558515,0.31607700595065014,0.29627770170977774,0.31765187023843516,0.30132209662708515,0.32601434149350017,0.2913847610842351,0.30916155022200015,0.29295962537202014,0.2987011970190001,0.3060292555684352,0.30974268095550017,0.31607700595065014,0.30503552201415013,0.3113698470093001,0.2871483180370202,0.29562120413145015,0.26424479356831815
618,0.3104075526276975,0.30974268095550017,0.3048954695073766,0.30661038630193516,0.27158545684336277,0.28575923543342774,0.2746738238247825,0.3138390714959416,0.28975759503043513,0.30974268095550017,0.31184056290343515,0.2898852636412778,0.33182564882850013,0.30870826824987013,0.28975759503043513,0.32288204683993516,0.3138390714959416,0.27879985203263247,0.3027975875594416,0.2688625164897825,0.30143251146645006,0.3129447112970852,0.32659547222700014,0.26890644416192777,0.2871483180370202,0.3022164568259416,0.32130718255215013,0.2741947338367778
619,0.3207841648920002,0.3260143414935001,0.27177101769787665,0.29175610362294163,0.30079907896693514,0.2845274184289352,0.28928687913630013,0.3045125043540002,0.30602925556843513,0.25109973260269486,0.3370558254300002,0.31765187023843516,0.30661038630193516,0.30503552201415013,0.24033688078010448,0.31607700595065014,0.31184056290343515,0.2751131005462351,0.28557345374923515,0.27179816870687645,0.29870119701900016,0.28774345402119744,0.2754263300115916,0.33182564882850013,0.3370558254300002,0.31084682934915014,0.2666685097072192,0.2755838164403701
620,0.28016063996194146,0.30503552201415013,0.3370558254300002,0.30132209662708515,0.3218883132856501,0.3149728575570001,0.2866253003768701,0.31084682934915014,0.31084682934915014,0.24720013850418002,0.29609192002558515,0.26706385875652666,0.3102656986156502,0.28047812789520005,0.30802776416094163,0.33124451809500016,0.26948757489542774,0.3218883132856501,0.30916155022200015,0.2814474255413852,0.2976667843133702,0.33763695616350015,0.2787161110939351,0.3218883132856502,0.31497285755700016,0.29922421467915017,0.31383907149594165,0.27982025948758515
621,0.33763695616350015,0.3183606695827777,0.32659547222700014,0.29509818647130015,0.31383907149594165,0.33763695616350015,0.30602925556843513,0.29922421467915017,0.3102656986156502,0.33182564882850013,0.28505043608908515,0.2876597130825001,0.28533402788703316,0.27139967515917013,0.3027975875594416,0.3002179482334351,0.2929596253720202,0.28251327741969745,0.3003283630728002,0.26249155056264145,0.32659547222700014,0.2976667843133702,0.3370558254300002,0.30570039368634744,0.33292979722215016,0.32711848988715014,0.29175610362294163,0.32488055543244165
622,0.3061396704078001,0.3045125043540002,0.3102656986156502,0.30661038630193516,0.2751131005462351,0.3370558254300002,0.33182564882850013,0.31607700595065014,0.3007990789669352,0.2799040004262825,0.29556890236543515,0.2969862802244416,0.33763695616350015,0.29922421467915017,0.25654539248017666,0.30602925556843513,0.29680071936992775,0.27400895215258514,0.28975759503043513,0.27768169838830514,0.28422987949338313,0.27600746074509164,0.30974268095550017,0.2888476024148475,0.3207841648920002,0.31084682934915014,0.27400895215258514,0.29922421467915017
623,0.29878493795769745,0.2904224667026325,0.3045962452926975,0.33182564882850013,0.2866253003768701,0.31184056290343515,0.28465508703977777,0.3183606695827777,0.29169799054959167,0.31765187023843516,0.2938539855708766,0.33182564882850013,0.29039102752995016,0.30731918564627775,0.32288204683993516,0.28928687913630013,0.27246123887379997,0.31439172682350014,0.3097426809555001,0.30661038630193516,0.298728348028,0.31184056290343515,0.3218883132856501,0.2976667843133702,0.23060611776892745,0.3156377292291975,0.3138390714959416,0.2782453951998001
624,0.30713340396208516,0.33292979722215016,0.29733091916669996,0.3060292555684352,0.2794249104382777,0.31607700595065014,0.2751131005462351,0.31184056290343515,0.2487473164909629,0.2935547613561975,0.33182564882850013,0.31184056290343515,0.3486784401000001,0.3207841648920002,0.2836174258133475,0.31307956204454995,0.3097426809555001,0.33763695616350015,0.28281250163437666,0.3190692480974417,0.29227912128309164,0.25892518094693245,0.262413488491585,0.33124451809500016,0.3190692480974417,0.29609192002558515,0.3207841648920002,0.2787161110939352
625,0.3207841648920002,0.2898413359691325,0.3207841648920002,0.2509446181750375,0.30916155022200015,0.26805759231081167,0.31607700595065014,0.31383907149594165,0.2939940380776502,0.32288204683993516,0.2846550870397777,0.28223137090087663,0.29039102752995016,0.29117497288944166,0.2952713634298831,0.33763695616350015,0.3271184898871502,0.2934710204175002,0.3286933541749351,0.31765187023843516,0.27982025948758515,0.3022164568259416,0.3102656986156502,0.33763695616350015,0.2552272839541973,0.32659547222700014,0.31607700595065014,0.271854758636574
626,0.3039313736205001,0.3286933541749351,0.32601434149350017,0.28884760241484747,0.28079836062513897,0.33182564882850013,0.31555398829050013,0.3190692480974416,0.3286933541749351,0.3027975875594417,0.292917040693,0.2665931428623916,0.31549587521715017,0.2891468266295267,0.29908416217237666,0.3271184898871502,0.297651151896639,0.29609192002558515,0.30974268095550017,0.2946589097498475,0.2688625164897825,0.2851781046999277,0.27193822121365,0.3007990789669352,0.3045125043540002,0.31084682934915014,0.3207841648920002,0.25400823381078896
627,0.30132209662708515,0.29809042861809165,0.3129447112970851,0.2758218998905777,0.30602925556843513,0.3002179482334351,0.29086174342408516,0.29556890236543515,0.26249155056264145,0.262994619225085,0.30802776416094163,0.31607700595065014,0.3002179482334351,0.32130718255215013,0.29099659417155,0.30802776416094163,0.33124451809500016,0.26595971036287663,0.32659547222700014,0.28079836062513897,0.28123763734659163,0.32659547222700014,0.2640716166097351,0.31184056290343515,0.295596053374435,0.29341290734415015,0.3104075526276975,0.30802776416094163
628,0.31765187023843516,0.30661038630193516,0.31765187023843516,0.31184056290343515,0.3033206052195916,0.2632369908389751,0.3027975875594416,0.29609192002558515,0.31383907149594165,0.29980534541265014,0.33182564882850013,0.2940777790163475,0.30032836307280014,0.2983755836577127,0.2616181988790448,0.3028969609148702,0.30503552201415013,0.28523621777327773,0.31084682934915014,0.26725682880067053,0.2810975848398181,0.2950981864713001,0.2902806126905852,0.29556890236543515,0.31555398829050013,0.30445439128065016,0.31555398829050013,0.31184056290343515
629,0.24922037248740758,0.29551078929208513,0.2745776989901542,0.31497285755700016,0.2689973672372474,0.3170707395049352,0.28884760241484747,0.2922791212830916,0.3045962452926975,0.3102656986156502,0.29295962537202014,0.30503552201415013,0.33763695616350015,0.2833355192945266,0.2891468266295267,0.2828125016343766,0.3102656986156502,0.2971960684192352,0.2902806126905852,0.31555398829050013,0.2913847610842351,0.2940777790163475,0.31184056290343515,0.2533026829872466,0.2946589097498475,0.32659547222700014,0.27982025948758515,0.3102656986156502
630,0.3486784401000001,0.27177101769787665,0.31497285755700016,0.3138390714959416,0.3019032273605851,0.2778061184783475,0.28074177069544143,0.2746738238247825,0.2949877716319352,0.2679012681435002,0.2992242146791501,0.31497285755700016,0.2522815509340077,0.3027975875594417,0.2683080596569502,0.33182564882850013,0.2950981864713001,0.2782725462088,0.3014639506391325,0.30661038630193516,0.27610683410052017,0.27879985203263247,0.2939940380776502,0.31718115434430016,0.28975759503043513,0.32659547222700014,0.33124451809500016,0.3149728575570001
631,0.29980534541265014,0.30079907896693514,0.2738688996458116,0.3207841648920002,0.31184056290343515,0.29385398557087666,0.31184056290343515,0.30190322736058517,0.3170707395049351,0.30555853967430013,0.32601434149350017,0.30916155022200015,0.32288204683993516,0.3202030341585001,0.30570039368634744,0.30974268095550017,0.2992242146791501,0.3002179482334352,0.26883107731710015,0.30221645682594167,0.3050355220141502,0.28297970515015003,0.32130718255215013,0.26795821895538313,0.3118405629034351,0.33182564882850013,0.2969862802244416,0.29295962537202014
