Episodes,Reward,Reward,Reward,Reward,Reward,Reward
102,0.06461081889226679,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
103,0.08862938119652505,0.9,0.47829690000000014,0.13508517176729928,1.0,0.5904900000000002
104,0.03433683820292516,0.81,0.2824295364810001,0.2058911320946491,1.0,0.5904900000000002
105,0.2058911320946491,0.9,0.5904900000000002,0.2058911320946491,6.533981886507293E-15,0.5904900000000002
106,0.12157665459056938,0.9,0.5904900000000002,0.1853020188851842,1.0,0.1094189891315124
107,0.014780882941434613,0.9,0.38742048900000015,0.12157665459056936,1.0,0.5904900000000002
108,0.09847709021836121,0.9,0.47829690000000014,0.12157665459056936,1.0,0.5904900000000002
109,0.16677181699666577,0.9,0.5314410000000002,0.1853020188851842,1.0,0.5904900000000002
110,0.03815204244769462,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
111,0.0016173092699229901,0.9,0.5904900000000002,7.61773480458666E-5,1.0,0.43046721000000016
112,0.1500946352969992,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
113,0.0984770902183612,0.9,0.3486784401000001,0.22876792454961012,1.0,0.06461081889226679
114,0.013302794647291151,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
115,0.001996678111016038,0.81,0.5904900000000002,0.2058911320946491,1.0,0.31381059609000017
116,0.10941898913151242,0.9,0.5904900000000002,0.0886293811965251,1.0,0.5904900000000002
117,6.751551218497473E-6,0.9,0.5904900000000002,0.1500946352969992,1.0,0.47829690000000014
118,0.05814973700304012,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
119,0.0225283995449392,0.9,0.47829690000000014,0.05814973700304012,1.0,0.43046721000000016
120,0.08862938119652508,0.9,0.5904900000000002,0.12157665459056936,1.0,0.5904900000000002
121,0.05814973700304011,0.9,0.5314410000000002,0.13508517176729928,1.0,0.5904900000000002
122,0.06461081889226679,0.81,0.47829690000000014,0.2058911320946491,1.0,0.5314410000000002
123,0.0717897987691853,0.9,0.5904900000000002,0.22876792454961012,1.0,0.47829690000000014
124,1.1610630703530952E-4,0.9,0.5904900000000002,1.0449567633177857E-4,1.0,0.5314410000000002
125,0.07178979876918531,0.9,0.5904900000000002,0.13508517176729928,1.0,0.47829690000000014
126,0.0984770902183612,0.9,0.28242953648100017,0.1853020188851842,1.0,0.5904900000000002
127,0.04239115827521625,0.9,0.16677181699666577,0.1853020188851842,1.0,0.5904900000000002
128,0.014780882941434613,0.9,0.47829690000000014,0.22876792454961012,1.0,0.5904900000000002
129,0.0717897987691853,0.9,0.47829690000000014,0.1853020188851842,1.0,0.38742048900000015
130,0.020275559590445285,0.9,0.5904900000000002,0.22876792454961012,1.0,0.47829690000000014
131,0.016423203268260675,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
132,0.03433683820292515,0.9,0.5314410000000002,0.22876792454961012,1.0,0.5904900000000002
133,1.0112829396888128E-13,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
134,0.025031555049932448,0.9,0.5904900000000002,0.10941898913151243,1.0,0.5314410000000002
135,0.004174557917929297,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
136,0.06461081889226677,0.9,0.5904900000000002,0.22876792454961012,0.9,0.5904900000000002
137,0.052334763302736106,0.9,0.5904900000000002,0.1500946352969992,4.946700406105096E-40,0.5904900000000002
138,0.008727963568087724,0.7290000000000001,0.5904900000000002,0.22876792454961012,1.0,0.47829690000000014
139,0.020275559590445278,0.9,0.5904900000000002,0.1853020188851842,1.0,0.47829690000000014
140,0.025031555049932434,0.9,0.4782969000000001,0.16677181699666577,1.0,0.5904900000000002
141,0.008727963568087724,0.9,0.5314410000000002,0.22876792454961012,0.9,0.5904900000000002
142,0.03433683820292516,0.9,0.22876792454961012,0.1853020188851842,1.0,0.5904900000000002
143,0.0471012869724625,0.81,0.47829690000000014,0.1500946352969992,1.0,0.38742048900000015
144,0.04239115827521625,0.9,0.47829690000000014,0.1853020188851842,1.0,0.47829690000000014
145,0.0041745579179292966,0.9,0.47829690000000014,0.1853020188851842,1.0,0.38742048900000015
146,0.0013100205086376225,0.81,0.5904900000000002,0.07976644307687257,1.0,0.5904900000000002
147,0.0471012869724625,0.9,0.5904900000000002,0.16677181699666577,0.9,0.5904900000000002
148,0.014780882941434608,0.9,0.2824295364810001,0.16677181699666577,1.0,0.5314410000000002
149,0.0984770902183612,0.9,0.5904900000000002,0.12157665459056936,1.0,0.5314410000000002
150,1.5445383597460583E-6,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
151,0.16677181699666582,0.9,0.5314410000000002,0.13508517176729928,1.0,0.47829690000000014
152,0.05814973700304011,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
153,0.011972515182562036,0.7290000000000001,0.47829690000000014,0.22876792454961012,1.0,0.5904900000000002
154,0.013302794647291151,0.9,0.47829690000000014,0.22876792454961012,1.0,0.5314410000000002
155,0.014780882941434604,0.9,0.47829690000000014,0.22876792454961012,1.0,0.5904900000000002
156,0.00785516721127895,0.9,0.47829690000000014,0.005153775207320119,1.0,0.5314410000000002
157,5.639208733960182E-4,0.9,0.5314410000000002,0.2058911320946491,1.0,0.5314410000000002
158,0.025031555049932448,0.9,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
159,0.12157665459056936,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
160,0.010775263664305828,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
161,0.0016173092699229908,0.9,0.22876792454961012,0.22876792454961012,1.0,0.43046721000000016
162,0.005726416897022353,0.6561000000000001,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
163,0.027812838944369388,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
164,0.0027389274499534113,0.9,0.5904900000000002,0.16677181699666577,1.0,0.5904900000000002
165,0.03090315438263264,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
166,0.01642320326826068,0.9,0.5904900000000002,0.1853020188851842,1.0,0.38742048900000015
167,0.025031555049932444,0.81,0.5314410000000002,0.1853020188851842,1.0,0.5314410000000002
168,0.005153775207320121,0.9,0.5904900000000002,0.13508517176729928,1.0,0.38742048900000015
169,0.06461081889226679,0.7290000000000001,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
170,2.3541203471209545E-6,0.9,0.47829690000000014,0.16677181699666577,1.0,0.5314410000000002
171,7.617734804586658E-5,0.9,0.47829690000000014,0.1853020188851842,1.0,0.5904900000000002
172,0.04710128697246249,0.9,0.5314410000000002,0.22876792454961012,1.0,2.96614889445259E-39
173,0.03433683820292516,0.9,0.5904900000000002,0.12157665459056936,1.0,0.5904900000000002
174,0.020275559590445275,0.9,0.47829690000000014,0.16677181699666577,1.0,0.5904900000000002
175,0.00969773729787525,0.9,0.2824295364810001,0.16677181699666577,1.0,0.5904900000000002
176,0.06461081889226679,0.9,0.5904900000000002,0.2058911320946491,1.0,0.002465034704958072
177,0.0030432527221704586,0.9,0.47829690000000014,0.1500946352969992,1.0,0.2824295364810001
178,0.13508517176729928,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
179,0.03090315438263265,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5314410000000002
180,0.10941898913151243,0.9,0.5904900000000002,0.16677181699666582,1.0,0.5904900000000002
181,0.03815204244769461,0.9,0.5904900000000002,0.2058911320946491,1.0,0.43046721000000016
182,0.25418658283290013,0.9,0.38742048900000015,0.1500946352969992,1.0,0.5904900000000002
183,0.10941898913151245,0.81,0.47829690000000014,0.22876792454961012,1.0,0.5904900000000002
184,0.025031555049932444,0.81,0.43046721000000016,0.1853020188851842,1.0,0.5314410000000002
185,0.025031555049932444,0.9,0.5314410000000002,0.1853020188851842,0.9,0.5904900000000002
186,0.009697737297875248,0.9,0.47829690000000014,0.22876792454961012,1.0,0.5904900000000002
187,0.006362685441135951,0.9,0.12157665459056936,0.22876792454961012,1.0,0.5904900000000002
188,0.15009463529699923,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
189,0.08862938119652508,0.81,0.5904900000000002,0.16677181699666577,1.0,0.47829690000000014
190,0.06461081889226677,0.9,0.5904900000000002,0.22876792454961012,1.0,0.022528399544939195
191,0.03433683820292516,0.9,0.5904900000000002,0.01824800363140075,1.0,0.5904900000000002
192,0.014780882941434611,0.9,0.43046721000000016,7.735540101454295E-4,1.0,0.5904900000000002
193,0.13508517176729928,0.9,0.5904900000000002,0.1500946352969992,1.0,0.47829690000000014
194,9.550049507968273E-4,0.9,0.5904900000000002,0.1853020188851842,1.0,0.47829690000000014
195,0.1500946352969992,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
196,0.004638397686588108,0.9,0.5904900000000002,0.12157665459056936,1.0,0.47829690000000014
197,0.10941898913151245,0.9,0.47829690000000014,0.22876792454961012,0.9,0.5904900000000002
198,0.0523347633027361,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
199,1.7696434542799802E-4,0.81,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
200,0.0033813919135227306,0.9,0.5904900000000002,0.052334763302736086,1.0,0.5904900000000002
201,9.550049507968268E-4,0.9,0.5904900000000002,0.01824800363140075,1.0,0.5314410000000002
202,0.10941898913151243,0.9,0.5904900000000002,0.1500946352969992,1.0,0.4304672100000002
203,1.664280806589822E-8,0.9,0.5904900000000002,0.22876792454961012,0.9,0.5904900000000002
204,0.013302794647291147,0.9,0.28242953648100017,0.025031555049932444,1.0,0.5314410000000002
205,0.0717897987691853,0.7290000000000001,0.5904900000000002,0.1853020188851842,1.0,0.5314410000000002
206,0.04239115827521625,0.9,0.5904900000000002,0.08862938119652508,1.0,0.5904900000000002
207,0.20589113209464913,0.9,0.5314410000000002,0.22876792454961012,0.9,0.5904900000000002
208,0.07976644307687257,0.9,0.47829690000000014,0.1500946352969992,1.0,0.5904900000000002
209,0.008727963568087723,0.9,0.0030432527221704573,0.12157665459056936,1.0,0.47829690000000014
210,0.07178979876918531,0.9,0.5904900000000002,0.08862938119652508,1.0,0.5314410000000002
211,6.961986091308866E-4,0.81,0.5904900000000002,0.13508517176729928,1.0,0.5904900000000002
212,0.07178979876918531,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
213,0.003043252722170459,0.9,0.47829690000000014,0.22876792454961012,0.9,0.5904900000000002
214,1.3689147905858897E-7,0.9,0.5904900000000002,0.2058911320946491,1.0,0.47829690000000014
215,0.002738927449953413,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
216,0.07178979876918533,0.9,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
217,0.014780882941434611,0.81,0.531441,0.1500946352969992,1.0,0.5314410000000002
218,0.04239115827521625,0.81,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
219,0.1500946352969992,0.9,0.1853020188851842,0.22876792454961012,1.0,0.5904900000000002
220,0.10941898913151245,0.9,0.5904900000000002,0.16677181699666577,1.0,0.5904900000000002
221,0.0063626854411359506,0.9,0.5904900000000002,0.2058911320946491,1.0,0.34867844010000015
222,2.427494450315473E-4,0.9,0.47829690000000014,0.1853020188851842,1.0,0.5904900000000002
223,0.06461081889226677,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
224,0.1500946352969992,0.81,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
225,0.16677181699666577,0.9,0.5904900000000002,0.22876792454961012,1.2132607080039803E-8,0.5904900000000002
226,0.1500946352969992,0.9,0.47829690000000014,0.2058911320946491,1.0,0.5904900000000002
227,0.1500946352969992,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5314410000000002
228,0.16677181699666577,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
229,0.22876792454961012,0.9,0.5904900000000002,0.16677181699666577,1.0,0.5904900000000002
230,0.16677181699666577,0.9,0.5904900000000002,0.006362685441135951,1.0,0.5314410000000002
231,0.2058911320946491,0.9,0.47829690000000014,0.22876792454961012,1.0,0.47829690000000014
232,0.030903154382632643,0.9,0.38742048900000015,0.22876792454961012,1.0,0.5904900000000002
233,0.058149737003040096,0.9,0.38742048900000015,0.16677181699666577,1.0,0.5904900000000002
234,0.13508517176729928,0.9,0.47829690000000014,0.22876792454961012,1.0,0.5904900000000002
235,0.2058911320946491,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
236,0.07976644307687257,0.9,0.5314410000000002,0.22876792454961012,0.9,0.5904900000000002
237,0.16677181699666577,0.9,0.05814973700304011,0.22876792454961012,1.0,0.5904900000000002
238,0.25418658283290013,0.9,0.5904900000000002,0.12157665459056936,1.0,0.5904900000000002
239,0.1500946352969992,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
240,0.07976644307687257,0.9,0.5904900000000002,0.12157665459056936,1.0,0.5904900000000002
241,0.25418658283290013,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
242,0.25418658283290013,0.9,0.5904900000000002,0.12157665459056936,1.0,0.011972515182562033
243,0.2058911320946491,0.9,0.5904900000000002,0.1500946352969992,1.0,0.5314410000000002
244,0.25418658283290013,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
245,0.25418658283290013,0.81,0.47829690000000014,0.1853020188851842,1.0,0.5904900000000002
246,0.1500946352969992,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
247,0.25418658283290013,0.9,0.5904900000000002,0.2058911320946491,0.9,0.5904900000000002
248,0.13508517176729928,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
249,0.07976644307687257,0.9,0.47829690000000014,0.16677181699666577,1.0,0.5904900000000002
250,0.2058911320946491,0.9,0.5904900000000002,0.052334763302736086,1.0,0.43046721000000016
251,0.25418658283290013,0.81,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
252,0.25418658283290013,0.7290000000000001,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
253,0.25418658283290013,0.7290000000000001,0.5904900000000002,0.1853020188851842,0.9,0.5904900000000002
254,0.16677181699666577,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
255,0.2058911320946491,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
256,0.2058911320946491,0.9,0.43046721000000016,0.22876792454961012,1.0,0.5904900000000002
257,0.22876792454961012,0.9,0.5904900000000002,0.12157665459056936,1.0,0.38742048900000015
258,0.16677181699666577,0.81,0.43046721000000016,0.042391158275216244,1.0,0.5904900000000002
259,0.2058911320946491,0.9,0.5904900000000002,0.08862938119652508,1.0,0.3486784401000001
260,0.16677181699666577,0.9,0.38742048900000015,0.22876792454961012,1.0,0.5904900000000002
261,0.22876792454961012,0.9,0.5904900000000002,0.16677181699666577,1.0,0.5904900000000002
262,0.25418658283290013,0.9,0.5904900000000002,0.12157665459056936,1.0,0.5314410000000002
263,0.25418658283290013,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5314410000000002
264,0.1853020188851842,0.9,0.5904900000000002,0.22876792454961012,0.9,0.5904900000000002
265,0.2058911320946491,0.9,0.47829690000000014,0.2058911320946491,1.0,0.5904900000000002
266,0.25418658283290013,0.9,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
267,0.25418658283290013,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5314410000000002
268,0.12157665459056936,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
269,0.25418658283290013,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
270,0.22876792454961012,0.9,0.47829690000000014,0.12157665459056936,1.0,0.47829690000000014
271,0.16677181699666577,0.9,0.5904900000000002,0.16677181699666577,1.0,0.5904900000000002
272,0.1853020188851842,0.9,0.5314410000000002,0.12157665459056936,1.0,0.5904900000000002
273,0.16677181699666577,0.7290000000000001,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
274,0.12157665459056936,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
275,0.25418658283290013,0.9,0.5904900000000002,0.00785516721127895,1.0,0.5904900000000002
276,0.25418658283290013,0.9,0.5904900000000002,0.1853020188851842,1.0,0.04710128697246249
277,0.16677181699666577,0.9,0.5904900000000002,0.016423203268260675,1.0,0.5314410000000002
278,0.22876792454961012,0.6561000000000001,0.47829690000000014,0.2058911320946491,1.0,0.5904900000000002
279,0.25418658283290013,0.81,0.47829690000000014,0.2058911320946491,1.0,0.5904900000000002
280,0.25418658283290013,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5314410000000002
281,0.2058911320946491,0.9,0.5904900000000002,0.2058911320946491,1.0,8.464149782874064E-5
282,0.2058911320946491,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
283,0.10941898913151243,0.9,0.5904900000000002,0.025031555049932444,1.0,0.5904900000000002
284,0.22876792454961012,0.9,0.5904900000000002,0.22876792454961012,1.0,0.47829690000000014
285,0.25418658283290013,0.9,0.5904900000000002,3.131637955275979E-8,0.9,0.5904900000000002
286,0.22876792454961012,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
287,0.25418658283290013,0.9,0.5904900000000002,0.12157665459056935,1.0,0.5904900000000002
288,0.25418658283290013,0.9,0.43046721000000016,0.1853020188851842,1.0,0.5904900000000002
289,0.25418658283290013,0.9,0.5904900000000002,0.13508517176729928,1.0,0.5314410000000002
290,0.22876792454961012,0.9,0.43046721000000016,0.22876792454961012,1.0,0.5904900000000002
291,0.13508517176729928,0.9,0.5904900000000002,0.1853020188851842,1.0,4.1109831670569746E-4
292,0.25418658283290013,0.9,0.03433683820292516,0.1853020188851842,1.0,0.030903154382632636
293,0.12157665459056936,0.9,0.5904900000000002,0.0984770902183612,1.0,0.5904900000000002
294,0.25418658283290013,0.9,0.25418658283290013,0.1853020188851842,1.0,0.5314410000000002
