Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
385,0.1902131037,0.2170000658,0.1764671089,0.2442541969,0.2566802432,0.2186969959,0.1232344833,0.2378051232,0.2436519906,0.1976925502
386,0.2169732911,0.1938267969,0.2671596888,0.2330658837,0.2240736116,0.233983869,0.237193072,0.1822291875,0.2829797052,0.2430778632
387,0.2753826232,0.2181361085,0.298784938,0.2498624319,0.2847667556,0.2316095751,0.1655602459,0.28156279,0.1936157144,0.2374336767
388,0.2311263866,0.2211197831,0.2201025202,0.2289381685,0.2295278715,0.1806491247,0.1874599904,0.210067238,0.1748533684,0.2276022344
389,0.1802918949,0.2065056182,0.2777495285,0.2252224459,0.2815227924,0.2002498894,0.231885987,0.2451430147,0.1522390684,0.2689973672
390,0.2605439729,0.2241454763,0.2068198264,0.1808248149,0.2532939507,0.1990216507,0.2084530963,0.2227294699,0.226033032,0.2227775951
391,0.2207251539,0.2393745864,0.2735696754,0.267901278,0.2504147326,0.2390935262,0.2386826204,0.2100659128,0.2249180521,0.2177580463
392,0.2473500645,0.2515411066,0.2574256835,0.2272687166,0.2255410458,0.2319064415,0.2278960829,0.2150794123,0.2201271235,0.2670660428
393,0.2521515792,0.2574299692,0.2370932028,0.2721965704,0.2887451746,0.2341846438,0.2180943244,0.2419727745,0.198970548,0.217892897
394,0.2378390717,0.2632889302,0.2426413154,0.2792123036,0.2488564401,0.2286557722,0.2099302526,0.2071850228,0.269436644,0.2024899989
395,0.2473349893,0.264506108,0.3020380781,0.2742197843,0.2537202452,0.2170855494,0.1712761002,0.1700417633,0.2623980774,0.2306180309
396,0.1740498179,0.2365320634,0.2601046962,0.2594634851,0.2672162787,0.173686353,0.1734773185,0.1982369091,0.2719382212,0.255532388
397,0.2142485206,0.1908116712,0.2956526433,0.2396118988,0.2364153245,0.174406486,0.2311900803,0.2723627144,0.2652002009,0.232935833
398,0.2279238519,0.2277960279,0.2663043493,0.2568705451,0.3318256488,0.1774603614,0.2162283479,0.1944821215,0.2417226503,0.2357548533
399,0.20149509,0.1560578501,0.1679291952,0.2334168224,0.2550316798,0.2078575355,0.2224276868,0.1483453954,0.2912295722,0.2494328712
400,0.2023093103,0.2178570212,0.2852362178,0.2527405033,0.2624647287,0.2315493407,0.2194299378,0.2610052665,0.2424408358,0.2793308568
401,0.1241121088,0.2260801796,0.2599700243,0.2680977712,0.2240489486,0.201640687,0.2428543445,0.2080570673,0.2870069827,0.2630629491
402,0.2377637243,0.2354727357,0.2787432621,0.1929855557,0.1843734411,0.2151164582,0.2399385652,0.211102015,0.2691466044,0.2376958941
403,0.2365624906,0.2017357836,0.2829797052,0.1819720438,0.2214284503,0.2286058624,0.1823302662,0.2479998609,0.2414929574,0.2207256731
404,0.231769089,0.2793027414,0.2159110917,0.2548718533,0.2174552338,0.2087596604,0.2153537936,0.199531016,0.215677702,0.2708190631
405,0.1933576852,0.253548365,0.1968275511,0.2484392475,0.2365599433,0.1637229205,0.1850643262,0.2536956658,0.2515138586,0.2259376386
406,0.2247035184,0.1754400239,0.1764964336,0.2850868391,0.2391201722,0.2506887944,0.2244058736,0.2042845437,0.0877942787,0.183943983
407,0.245215115,0.252715206,0.230885898,0.2186347944,0.2302193094,0.1573915559,0.2162393567,0.1463524763,0.2876868641,0.231895827
408,0.2312438384,0.2336440356,0.2079650947,0.2408629055,0.2798015727,0.2165243757,0.2114789598,0.1911822913,0.210262813,0.1969854636
409,0.2483544129,0.2474870296,0.169691835,0.2419192637,0.2955689024,0.2141779552,0.2433151541,0.2451430147,0.2113561286,0.2285230794
410,0.2340879236,0.2090921027,0.1769475439,0.2238050909,0.2687663917,0.2216876158,0.2115440276,0.1855084583,0.2850317493,0.2091989553
411,0.220865812,0.2034661743,0.2655888865,0.2416761993,0.2687073276,0.2082171923,0.1784362149,0.2601649806,0.2929170407,0.255593664
412,0.1729822336,0.2217534791,0.2729319548,0.2873740973,0.2257598759,0.2187368997,0.1955443935,0.153133413,0.2442072784,0.2168999997
413,0.2269925626,0.2820117381,0.2888476024,0.2295866249,0.2307022879,0.1814780873,0.1511365215,0.2406152752,0.2632323732,0.1940598729
414,0.2621740626,0.2159324678,0.2559804128,0.1901359803,0.2414637186,0.2258364414,0.169632095,0.1863675986,0.2140277193,0.1991658698
415,0.2196555569,0.3486784401,0.2574709704,0.253886657,0.3020380781,0.1684650875,0.2308089541,0.2590035638,0.2140548955,0.1990688109
416,0.2225244289,0.2476116691,0.2058753392,0.264506108,0.2834041983,0.2003628659,0.2162902523,0.235112084,0.2449301808,0.2483501247
417,0.2304514734,0.2597571336,0.2296378777,0.2611903117,0.2667674824,0.2034191941,0.15683637,0.2465585985,0.2255693577,0.1744931132
418,0.2773102518,0.2307139395,0.3039585246,0.2128722523,0.207158207,0.2363549077,0.2177500709,0.2411986441,0.2500508008,0.2491208943
419,0.2831781491,0.2066344371,0.2840300286,0.2578842817,0.2416018994,0.183915324,0.2260724331,0.2508553471,0.2584274041,0.2571950518
420,0.2036025647,0.1978661878,0.2560492125,0.2357409122,0.2056578749,0.2162690495,0.1992791938,0.2536781862,0.2575852378,0.2526368311
421,0.2357086258,0.211366483,0.2533705131,0.1938779465,0.2247021469,0.2261472111,0.1555944732,0.2446508433,0.2649511658,0.2368235262
422,0.253905806,0.2482224593,0.2784304953,0.2306871947,0.2084792222,0.205951283,0.1674843036,0.2385281536,0.239862565,0.2346474029
423,0.2540879079,0.2423606858,0.2643290306,0.2496416767,0.2597322865,0.1901652155,0.2419051794,0.2795353094,0.2509851683,0.2203754536
424,0.2600537652,0.2242058502,0.2684232398,0.2629406431,0.2847714754,0.1457583614,0.1893887912,0.19556131,0.256003688,0.246063788
425,0.2473143062,0.2134246798,0.2946589097,0.2807777685,0.2314653971,0.2260881451,0.1283478139,0.2107145321,0.2397043411,0.2199613746
426,0.2360644399,0.2711276472,0.2656310472,0.2548815864,0.2257259151,0.157818467,0.2076436584,0.2433524752,0.289784746,0.1819941563
427,0.2428081217,0.2051587606,0.2603378531,0.2689257657,0.3066103863,0.1990158222,0.2139903755,0.235741023,0.2543868617,0.1978185553
428,0.2338564995,0.1801833299,0.2701403379,0.2601590953,0.2748908506,0.1569081796,0.1928276468,0.2189565738,0.2230870758,0.2640001687
429,0.2650497177,0.2412537336,0.2481938721,0.2629705933,0.1600788574,0.2434514568,0.1568369049,0.1509027299,0.2667080446,0.2753826232
430,0.255227284,0.2485027783,0.3088018649,0.2436080534,0.3066103863,0.2103262888,0.1867489934,0.2690297653,0.2625992702,0.2183550719
431,0.2389126492,0.2607620618,0.2401413283,0.2463922112,0.2612338646,0.1571607872,0.2114750437,0.2526518914,0.2578754316,0.2661526804
432,0.2034588195,0.2233604548,0.2497717908,0.2602479494,0.3061396704,0.2174281058,0.2065972584,0.1608425097,0.2728584306,0.2013094177
433,0.2074039917,0.2078351484,0.2862894352,0.2662354431,0.2741709539,0.2224302457,0.1785025146,0.2580154324,0.2276953818,0.2136521878
434,0.2303993015,0.2504073206,0.2580782947,0.2000215872,0.2572194119,0.2055919789,0.1789180523,0.2493115055,0.2998324964,0.2185778789
435,0.2362974854,0.2755084528,0.2704813084,0.2712805281,0.2417039733,0.2100981583,0.2061478153,0.2227041467,0.298728348,0.2525444828
436,0.1586158755,0.2917561036,0.1720203552,0.2381973512,0.2915705428,0.2385855321,0.2446305763,0.1907938728,0.2846655584,0.2356207214
437,0.224599291,0.241929833,0.3072682547,0.2992878273,0.2598623246,0.1826949157,0.1251383976,0.2593457708,0.2451859975,0.2109604232
438,0.2029350748,0.2768121431,0.1898873708,0.2157315504,0.1760529451,0.2480109969,0.1519043069,0.2809075897,0.2323640819,0.2464315008
439,0.2344326724,0.1924009933,0.28016064,0.2092359404,0.2804473653,0.185215692,0.167498402,0.2591818205,0.2892816774,0.2016111431
440,0.1968608543,0.2393138297,0.2659090003,0.2356596195,0.2955225292,0.2225924559,0.1971834174,0.2370996271,0.2238341476,0.2278717081
441,0.1956585273,0.2316660228,0.1219272848,0.2801880883,0.217981885,0.1891794631,0.2277694832,0.2184766957,0.2326097795,0.2369664852
442,0.1975803249,0.1455027548,0.2742275438,0.2709426021,0.2526612202,0.1867469647,0.2053022046,0.1320517111,0.265134572,0.2085115087
443,0.2260553683,0.2552216113,0.2804781279,0.2615035412,0.2177703838,0.2239236304,0.1742013331,0.2992055278,0.2437124924,0.2253438282
444,0.2626418549,0.189275612,0.2491340701,0.2720584238,0.276855631,0.2308294182,0.1718354868,0.1882266007,0.2465698328,0.2587785416
445,0.1958220685,0.267628254,0.2766725312,0.1489708711,0.2645538511,0.2272219883,0.2395588067,0.2777495285,0.2384599499,0.237492448
446,0.1727004876,0.2944456822,0.2852466892,0.2585617175,0.1747387457,0.1872842215,0.220668467,0.2552628654,0.2701403379,0.2114126294
447,0.195858293,0.2881640439,0.2364813192,0.2515499567,0.2341216749,0.2177755247,0.1180667482,0.2172959232,0.2472001385,0.2040902482
448,0.2083524578,0.2370413355,0.2434008257,0.2456338747,0.2370210998,0.2159037366,0.197850006,0.2325343221,0.289784746,0.1323262037
449,0.1880056955,0.2103741432,0.2359093589,0.2419172008,0.2892681923,0.1591396793,0.2378236578,0.2630203858,0.2682247958,0.1788578738
450,0.1992264517,0.3207841649,0.2919490737,0.2227776588,0.2646987225,0.1709358144,0.1455649332,0.2171038552,0.26494729,0.1557034529
451,0.2374065257,0.2631144583,0.2695713158,0.2513173999,0.2703647486,0.1515971416,0.2144745698,0.2030358181,0.2116146537,0.217703579
452,0.238488156,0.3019032274,0.2857592354,0.2491637826,0.2759887739,0.2095596933,0.1819695961,0.2631804009,0.2561572256,0.2156225005
453,0.2076909967,0.2932728548,0.2694875749,0.274636058,0.2664011711,0.2129132766,0.196877696,0.2604574606,0.2704303775,0.1583476496
454,0.2342033307,0.3039313736,0.2563482416,0.250155252,0.258473242,0.1887276918,0.153678806,0.271281615,0.2326472641,0.2349064549
455,0.2382548853,0.2380201609,0.294077779,0.276855631,0.220149533,0.1714426146,0.171664719,0.2378679847,0.2662630952,0.1723166962
456,0.2114408741,0.3104075526,0.291131266,0.2371980204,0.2680213678,0.2090470998,0.2321966188,0.2682247958,0.244962204,0.1818793425
457,0.2218059159,0.3104075526,0.2152350991,0.2455539007,0.2492453338,0.2416950864,0.1571859879,0.216624364,0.2274299895,0.2294916943
458,0.2336721526,0.1691233363,0.2543642467,0.254391695,0.2381812826,0.1638067994,0.2084486028,0.2642902083,0.2666040937,0.2469663387
459,0.2859719473,0.2435511291,0.2593824458,0.2781740217,0.2134729815,0.2029820744,0.2376593767,0.2381813495,0.3072682547,0.2317159704
460,0.1756225568,0.2908617434,0.2914888493,0.2576327227,0.2922791213,0.2217933859,0.2174357577,0.2311929208,0.2898343327,0.2256558574
461,0.2542367989,0.2547823346,0.2443375204,0.2476704695,0.2687819006,0.2256332414,0.1971468846,0.1745890119,0.2402767705,0.2339245959
462,0.2343453097,0.3265954722,0.2483387805,0.20936159,0.236093872,0.2329264863,0.1967370253,0.2446779943,0.2435330696,0.21355421
463,0.2735130855,0.3108468293,0.2807983606,0.2793027414,0.2528580446,0.1800019884,0.2335066891,0.2594669755,0.2939753512,0.2222895374
464,0.1970121858,0.2680977712,0.2872831688,0.2788631012,0.1886889661,0.2362336217,0.259207587,0.2467963372,0.2629946192,0.1730361645
465,0.2196078188,0.3033206052,0.298784938,0.1990631575,0.3002179482,0.2391266737,0.2169060864,0.2950794996,0.2665648508,0.2278145009
466,0.2097539325,0.298701197,0.2888476024,0.2549345639,0.249567697,0.2401545164,0.2072394718,0.2710115082,0.2870069827,0.2061779883
467,0.2463424533,0.3228820468,0.2075918462,0.191272168,0.1981686212,0.2026270379,0.2364007097,0.2752479513,0.2582204155,0.2711276472
468,0.2103985682,0.2815390456,0.2451294076,0.1765514767,0.2490203318,0.2156479122,0.1902172996,0.2697002868,0.2476704695,0.2096125677
469,0.2425086487,0.2391001866,0.2460953721,0.2581889358,0.2537329549,0.1905664337,0.1503748429,0.2577953425,0.282435036,0.2002810892
470,0.1985224993,0.3045396554,0.2883245848,0.2065871908,0.2397619366,0.2459266825,0.1849442188,0.2422558374,0.2563475274,0.2279791235
471,0.291131266,0.2908617434,0.2372173103,0.2384714735,0.2353706433,0.2066790439,0.1892213152,0.2797488116,0.2753640903,0.1976205617
472,0.227468689,0.3066103863,0.2313273611,0.2663275392,0.2647689735,0.1924903761,0.2288800906,0.2145232369,0.2762004308,0.2200444078
473,0.2243326684,0.3087082682,0.2935547614,0.266133274,0.2246917179,0.2414622097,0.2175175933,0.230880375,0.2013941572,0.2156083248
474,0.246303631,0.3020380781,0.2473409647,0.2622759974,0.2375044812,0.143776643,0.1575526489,0.1707581027,0.2135334469,0.2118779403
475,0.2198716752,0.2867188971,0.2507144454,0.2399365185,0.2192656325,0.1981170442,0.2394399474,0.2346295195,0.2142680388,0.2329273001
476,0.3011669078,0.3318256488,0.2392535453,0.2746176966,0.2191190978,0.2286102506,0.234462184,0.218846012,0.2992055278,0.2545116117
477,0.2113248335,0.3207841649,0.2582706421,0.2538958284,0.1847721539,0.2167286637,0.2250422618,0.2746990647,0.1887189269,0.2391802758
478,0.2722942562,0.3045125044,0.2581889358,0.2850317493,0.2731261558,0.2321915966,0.1502737116,0.2234044379,0.260240131,0.2347566986
479,0.2142669679,0.2195791642,0.295696571,0.2777278771,0.3045962453,0.1907555261,0.1524284816,0.1725287642,0.280970383,0.2487593704
480,0.1981246679,0.3376369562,0.2467518766,0.2709702542,0.2261869172,0.2153834546,0.1924830062,0.2578462734,0.2614455215,0.2481508857
481,0.224786505,0.2880426782,0.24828308,0.2531391145,0.2278446679,0.2304380359,0.1396481372,0.2431490923,0.2606831606,0.239729987
482,0.2528746465,0.2359647145,0.2225592208,0.2570030349,0.2090555334,0.1535550077,0.2044021692,0.2357193778,0.268151189,0.218124942
483,0.2488617981,0.3428671328,0.2887451746,0.2901254238,0.21528603,0.1795827184,0.190963686,0.2536215963,0.2809075897,0.2363468091
484,0.1534701742,0.3260143415,0.2843141165,0.2360493036,0.2298035384,0.2190933296,0.1961219031,0.2489144373,0.229541382,0.2423377907
485,0.2714989445,0.2718923834,0.206093394,0.2562981076,0.2729778449,0.214978953,0.1887139352,0.1662848687,0.2491753719,0.2131679864
486,0.2628960203,0.2327777496,0.2140277193,0.2021321766,0.2375977578,0.1723214897,0.2052509865,0.2642064674,0.2464407389,0.2565475765
487,0.2546461532,0.3022164568,0.2555830981,0.2942954463,0.2480845211,0.2370352391,0.2131925518,0.2542367989,0.2574680659,0.177285297
488,0.1513920582,0.1638197654,0.3045962453,0.2395693853,0.2790990762,0.1573095703,0.2403898959,0.2567440352,0.2770696471,0.2155494515
489,0.2858501585,0.3207841649,0.2607566848,0.2545691071,0.2480637741,0.2551857297,0.2244548926,0.2234958294,0.2962267708,0.2656189607
490,0.2504240002,0.3011669078,0.298784938,0.265417621,0.2411532811,0.2147661801,0.2226866534,0.2687600887,0.2901254238,0.2163208474
491,0.2695147259,0.2426725938,0.2267768908,0.2458739958,0.2749870533,0.1762340096,0.2320363792,0.2270159341,0.2163919232,0.2231058806
492,0.22948283,0.2394003997,0.2483815639,0.232356318,0.2574822228,0.2259251998,0.1484475758,0.2829797052,0.274636058,0.2651318405
493,0.2049237844,0.2495755309,0.2787432621,0.3011669078,0.2714989445,0.1802337219,0.1974264487,0.2370838428,0.260240131,0.2217586859
494,0.2445847384,0.2693413614,0.2832539624,0.255864018,0.2825132774,0.2193462359,0.20927609,0.2045899209,0.2807777685,0.2317488793
495,0.2493377352,0.3170707395,0.2993660687,0.2762004308,0.2667459477,0.1481139061,0.1965308067,0.2876868641,0.1622629163,0.1374631394
496,0.1629899993,0.2861545845,0.2845545694,0.2666893578,0.2275644686,0.2161991904,0.2066066905,0.2368300081,0.2338070033,0.1652474042
497,0.2318562921,0.2644959594,0.2078207058,0.2640529298,0.298728348,0.2393545618,0.2036665355,0.2461877181,0.309769832,0.2226239443
498,0.2231438106,0.3045962453,0.2578994154,0.2869931292,0.2739902653,0.2367212404,0.2475679673,0.222952225,0.2587119534,0.2601446938
499,0.1699471368,0.3265954722,0.2945627849,0.269808816,0.2790839399,0.1647495707,0.1656709788,0.2368315983,0.2639776758,0.2091494725
500,0.26312947,0.2347254024,0.2555830981,0.2415306852,0.2571679008,0.1911493692,0.2332773496,0.2484849755,0.2209708666,0.2300012297
501,0.2760346118,0.3026120267,0.2857083045,0.274376781,0.1962534475,0.2033401124,0.2051194875,0.1993634972,0.2998324964,0.2357424301
502,0.2254963032,0.2749304634,0.3015078783,0.2807777685,0.2925642763,0.1404336976,0.1739743392,0.2442445713,0.2992055278,0.138351507
503,0.2339724378,0.290989412,0.2458387326,0.2357424301,0.232208087,0.2399283256,0.1955956649,0.2318306282,0.2555096969,0.1949757376
504,0.2551004944,0.2482034498,0.2210735555,0.2144966063,0.2196814088,0.2127143197,0.2309215402,0.2597637257,0.3039585246,0.2269153384
505,0.2689407773,0.2361766974,0.3104075526,0.2456200725,0.1871634882,0.1563396789,0.1966553307,0.260046762,0.2848952472,0.2117837165
506,0.2358163255,0.3176518702,0.2075445228,0.1836231159,0.2799551102,0.2411395355,0.2072537381,0.2195314582,0.246294067,0.2090472627
507,0.1725880651,0.3015078783,0.2642594457,0.2642594457,0.2579558833,0.2035361798,0.1438824311,0.203339128,0.2911127332,0.2434193937
508,0.222399416,0.2593457708,0.2506550978,0.2616940122,0.2550709185,0.2252855939,0.2265929007,0.2135370915,0.2449660799,0.2485826518
509,0.2639621469,0.3207841649,0.2381843142,0.2770696471,0.2475486324,0.1849812447,0.2118278143,0.2872831688,0.2673890114,0.2357379055
510,0.2380321997,0.3118405629,0.2820529922,0.2301921584,0.2564646901,0.2552029245,0.1704538012,0.2309814943,0.2887451746,0.2317393364
511,0.1756611794,0.2492963692,0.2851852868,0.2768121431,0.1955764795,0.1799658651,0.1511254106,0.2667338111,0.2822998237,0.2331380001
512,0.1722959603,0.2347728738,0.2469086806,0.1284057034,0.2366102987,0.2255165536,0.1703728981,0.2527276987,0.2823985744,0.2488965149
513,0.223355798,0.2026487078,0.2637918941,0.2613210042,0.25619097,0.1392571146,0.2009941106,0.2610052665,0.2500808483,0.1746585901
514,0.2831781491,0.2375990798,0.2430451327,0.2654470324,0.2559939742,0.1804251151,0.2111573355,0.2805843304,0.1820330951,0.2561708915
515,0.217650004,0.2785468035,0.286609668,0.3013338366,0.2059632479,0.2302182085,0.161923734,0.2004154905,0.2714423546,0.1909633027
516,0.253822673,0.2997866586,0.2935547614,0.2505580281,0.2068805927,0.237845159,0.2249861682,0.2156503173,0.2463192634,0.2251578067
517,0.28016064,0.300799079,0.2366173323,0.2633166102,0.2484777426,0.2359093589,0.196383449,0.2443022952,0.2694688881,0.2381695471
518,0.2684671674,0.3170707395,0.2585617175,0.2199882175,0.2918192525,0.2088981971,0.2358749075,0.1389358004,0.2491566851,0.2695713158
519,0.2113314284,0.2880426782,0.3045962453,0.2402035355,0.2782267084,0.2132358428,0.1561380823,0.2497529663,0.242135163,0.2738809143
520,0.2395165442,0.3207841649,0.1942063798,0.2622759974,0.1922005342,0.2216876158,0.1561982057,0.2660281632,0.1968279287,0.219914287
521,0.2062702823,0.3428671328,0.2790273402,0.2899045851,0.1775331469,0.2188199931,0.2106035202,0.2746668206,0.298728348,0.1372122599
522,0.2968007194,0.3428671328,0.26312947,0.2721388465,0.2789427802,0.2316172564,0.1773687366,0.2494328712,0.2520663346,0.1832423082
523,0.2517352217,0.3171811543,0.283521301,0.1736455191,0.2701403379,0.1956112999,0.2056212538,0.2729965318,0.2197559916,0.2078606764
524,0.2313987346,0.2787432621,0.1766598005,0.2360493036,0.3027975876,0.2345582546,0.2174524046,0.2333941887,0.3155811393,0.237428708
525,0.2484391376,0.298728348,0.289784746,0.2744856418,0.2401365228,0.2157624707,0.2675053195,0.2689973672,0.2735130855,0.2206751424
526,0.2471304075,0.1991271818,0.2213932441,0.1989011467,0.2076214229,0.2349747682,0.2348986836,0.2615157711,0.2666893578,0.1908404202
527,0.2470490712,0.2415926181,0.2822610834,0.2191678369,0.283874688,0.2319412958,0.2105878563,0.1999134267,0.2505898192,0.1969486635
528,0.2282000539,0.3155539883,0.2742784748,0.2688247507,0.2356572141,0.0657843203,0.2624499501,0.2876868641,0.1525674277,0.2799822612
529,0.2498058419,0.2949877716,0.2291188381,0.2496596492,0.2678294468,0.1454405287,0.1600526257,0.19286121,0.2378172598,0.2144777362
530,0.2504805901,0.2211052534,0.2666040937,0.235252583,0.2545265458,0.1928315537,0.2840380157,0.2288800558,0.2235881777,0.206462943
531,0.2286900082,0.2755084528,0.180993233,0.2754899426,0.2133702696,0.2049719121,0.263335297,0.2675299732,0.2019272782,0.2646630802
532,0.2194830972,0.2970856536,0.2349985694,0.2660281632,0.2408498743,0.2090082279,0.260240131,0.2620008857,0.2997866586,0.2014546014
533,0.2805290588,0.2481403365,0.2688059266,0.2267582382,0.278956859,0.2313459738,0.2563902036,0.2876868641,0.1818020743,0.2523091703
534,0.1962467045,0.2962777017,0.2929170407,0.2718923834,0.2002510501,0.2106951889,0.2182905349,0.2363567314,0.2249347375,0.2553597714
535,0.2636575807,0.2578992934,0.263335297,0.2461310144,0.2604008706,0.1682569013,0.2387119948,0.2291715991,0.2113403826,0.244909443
536,0.255112581,0.2747522067,0.2717815836,0.2360750701,0.3040151146,0.2332718784,0.2136787794,0.2640529298,0.2212943942,0.2557194782
537,0.2183323775,0.3376369562,0.2709458794,0.2109618452,0.2321076083,0.205077123,0.1918763287,0.2609238883,0.2887451746,0.1919263033
538,0.2577457558,0.2200444078,0.2453278515,0.2052701794,0.2195827575,0.2503960458,0.2253209576,0.2569868533,0.2453736894,0.2232763092
539,0.254158717,0.316077006,0.2211394981,0.2566494807,0.2499754559,0.1797179376,0.2050893562,0.2193888569,0.2257135519,0.2378018344
540,0.291131266,0.2831803305,0.278799852,0.1830265729,0.2332184445,0.128980954,0.2373944791,0.2582551075,0.2521537606,0.2071793664
541,0.2656310472,0.2572197735,0.2731773424,0.2549289187,0.2375453079,0.1945582773,0.1671107854,0.2154954965,0.2319850836,0.2523308917
542,0.2810520765,0.300799079,0.259207587,0.2451333108,0.2950794996,0.2271267744,0.1953929778,0.2106207391,0.2824838385,0.2253368086
543,0.2032033971,0.3019032274,0.2904224667,0.2471723695,0.1986289798,0.203385694,0.2174137653,0.2246193842,0.2704975617,0.2315863464
544,0.3015078783,0.3080277642,0.2559665593,0.2311980006,0.2158158689,0.2163493749,0.1110897739,0.2467429077,0.283598739,0.2305074585
545,0.2012246482,0.2687600887,0.2500751756,0.2087373041,0.2130537513,0.1988857284,0.1769373499,0.2260724331,0.225999069,0.2187204775
546,0.2781740217,0.2450172939,0.2883245848,0.2858825566,0.1170631414,0.1971834174,0.2665511808,0.2123876076,0.2603977594,0.1921152518
547,0.2118629835,0.2220031936,0.228661546,0.2680604356,0.272073194,0.2412596924,0.2361858056,0.2088736679,0.2666175788,0.2510620552
548,0.2845545694,0.2904663944,0.2382974465,0.2563902036,0.2526474653,0.1753111127,0.1899836077,0.1571977497,0.2480185478,0.2266358653
549,0.2060188246,0.2555233668,0.2781621314,0.1885911898,0.2131523573,0.2130012625,0.2912295722,0.1999561685,0.2825404284,0.1889402538
550,0.2062720241,0.2316466391,0.2655530957,0.2887451746,0.2196660402,0.1952108276,0.230858747,0.2685017499,0.2505788963,0.2090648058
551,0.2793809828,0.2276953818,0.1856517447,0.2128657432,0.2872419147,0.2130241653,0.2285341379,0.2185506156,0.2677082421,0.2550316798
552,0.1900208677,0.2343677868,0.2357221904,0.2770696471,0.2684990531,0.1849137871,0.2464998262,0.2375837526,0.2629487814,0.1534900133
553,0.2904663944,0.2415850843,0.1875010111,0.2104520587,0.2417089263,0.20107575,0.2386274942,0.2571950518,0.2627354515,0.216821721
554,0.2478650102,0.2848952472,0.2450080419,0.2566892121,0.2516336977,0.2166540773,0.2185027774,0.2459024021,0.254391695,0.2577675677
555,0.2035194478,0.3060292556,0.2859719473,0.2620266522,0.275770969,0.2377465506,0.2661633755,0.2270722135,0.2950794996,0.1941833799
556,0.2309528658,0.3265954722,0.2746738238,0.2804473653,0.2548316379,0.2261569791,0.2127891389,0.240210873,0.2708579707,0.2185345455
557,0.2777495285,0.2480509458,0.22886405,0.297760381,0.2262455278,0.2211123708,0.2739902653,0.2421048127,0.2939753512,0.1300673517
558,0.2378679847,0.1408240843,0.2381646284,0.2323925425,0.2220761112,0.2777308417,0.2463424533,0.2281763619,0.2296214711,0.2650077557
559,0.2429110494,0.2156682946,0.2182487111,0.2703891235,0.2202095881,0.1972397214,0.1836605083,0.2496689781,0.27712256,0.1959218284
560,0.2191834565,0.2086273199,0.2435718903,0.2826728317,0.2508224018,0.1845839973,0.2152202077,0.2326239889,0.1911266586,0.2645898489
561,0.2401596078,0.3108468293,0.2571950518,0.2856775419,0.2471479947,0.1797142897,0.2086631107,0.2714152036,0.2214954732,0.2276401847
562,0.2688555132,0.2771941643,0.2433524752,0.2153843362,0.2646804725,0.2416736507,0.2419512751,0.2470229573,0.2876868641,0.2291700968
563,0.2527378461,0.3045396554,0.2649240148,0.3038597739,0.2147907616,0.2155943814,0.2887451746,0.2330093997,0.2684107131,0.1921944715
564,0.2045316761,0.2213701429,0.2516186618,0.2448225341,0.2211794084,0.2197404208,0.2661905265,0.2336842283,0.3108281425,0.2318758384
565,0.2178038792,0.29609192,0.2824566875,0.265134572,0.255785883,0.2107265508,0.2442717223,0.2123934319,0.2201755773,0.2122929234
566,0.2601046962,0.2922791213,0.2590600317,0.2738537633,0.1981570155,0.1562692986,0.1808312779,0.2597598099,0.2557044638,0.2188991112
567,0.1925129569,0.3213071826,0.3045396554,0.2854182649,0.3014569474,0.2456338747,0.2939753512,0.2804781279,0.3050168352,0.2311626159
568,0.1634774693,0.3027975876,0.2387987596,0.2915197696,0.2091852955,0.2313801221,0.1606519035,0.2397837451,0.1877343659,0.189514681
569,0.2072554664,0.3176518702,0.2056544704,0.2807386294,0.2393165737,0.1894034576,0.2080417124,0.1738107762,0.2130733475,0.2480845211
570,0.2480845211,0.3138390715,0.241829366,0.2669861059,0.2771683978,0.2268061125,0.2121914623,0.2503068975,0.2487360952,0.2441337884
571,0.2762926158,0.2288389464,0.2836174258,0.199548303,0.2939753512,0.1008058653,0.2194230474,0.2671325378,0.2314967152,0.2209810965
572,0.222883112,0.2862894352,0.239862565,0.2719639877,0.2798015727,0.2195643186,0.2840380157,0.229887496,0.2771683978,0.217892897
573,0.2418709021,0.2492300025,0.1636211567,0.2865890759,0.2649252977,0.2587950669,0.2436519906,0.2404157847,0.2904154634,0.2255722007
574,0.2487593704,0.3228820468,0.2614383331,0.2701339137,0.2548235886,0.197930866,0.274636058,0.2515386469,0.2298973184,0.2283331025
575,0.2918398446,0.1975926829,0.2694875749,0.2346474029,0.2636575807,0.2471733134,0.2326239889,0.213832163,0.2822998237,0.2102558288
576,0.2572194119,0.3228820468,0.2794249104,0.2235839266,0.2577902092,0.2219621601,0.2690297653,0.2473808271,0.21692053,0.2163060932
577,0.1534122959,0.2572478889,0.298784938,0.257825398,0.218392859,0.2171407391,0.279540537,0.2073474018,0.2505985079,0.1680159616
578,0.2793809828,0.3019032274,0.2412529954,0.2055871148,0.2673148485,0.2439265085,0.2633166102,0.1571893631,0.2557229088,0.2502156289
579,0.2236996375,0.2919490737,0.2694058814,0.1743538198,0.2463090584,0.24136119,0.1888769725,0.2369588001,0.2258573385,0.2117841858
580,0.280510372,0.2861545845,0.2946589097,0.1792735821,0.2727354961,0.2189536463,0.1678272068,0.2442072784,0.2770696471,0.2435276232
