Episodes;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward
386;0.194375078;0.3213071826;0.278956859;0.3155539883;0.180667208;0.2268586205;0.2454055084;0.2307974755;0.2302249405;0.2400906744
387;0.2154000128;0.2655711172;0.2856775419;0.3265954722;0.1708788227;0.2864678139;0.2355478862;0.1791054108;0.2198924936;0.2843141165
388;0.2441750083;0.3002179482;0.2762416848;0.2446034253;0.1656429773;0.2336534658;0.2029916228;0.2443453543;0.2419002309;0.2249861682
389;0.2083956566;0.3138390715;0.3060292556;0.307133404;0.1548949087;0.2404615611;0.2450186721;0.2452448146;0.2160826595;0.2234503146
390;0.268069607;0.2880426782;0.2762416848;0.2934981714;0.1489772965;0.2409710888;0.246824111;0.2828125016;0.240882151;0.2204112344
391;0.2163839569;0.2952713634;0.3108468293;0.2645538511;0.1121117803;0.2660281632;0.227382615;0.2335477263;0.2274279853;0.3069782151
392;0.2125272989;0.2839462877;0.3039313736;0.2496416767;0.087127271;0.2142050193;0.2450186721;0.2486262386;0.185107589;0.1745216765
393;0.2039876577;0.2565285743;0.2760912017;0.2993660687;0.1960197124;0.2004770431;0.2802519466;0.2098738402;0.2028834377;0.2381215041
394;0.2576186427;0.287743454;0.2581663685;0.2415101714;0.1445239252;0.1755205149;0.2376536659;0.2105736674;0.2022524239;0.2243004899
395;0.1845880961;0.2857153078;0.3286933542;0.235089886;0.1767422884;0.2515386469;0.2262769446;0.1822223749;0.1961868905;0.1470486881
396;0.2165289267;0.3265954722;0.3003283631;0.2955689024;0.2228285261;0.2347256443;0.2556906005;0.2509851683;0.2240347335;0.2492297014
397;0.1913300728;0.2962267708;0.2243279382;0.2176017747;0.1803991387;0.2470256147;0.230147795;0.2075015838;0.2583915485;0.2912295722
398;0.2223994223;0.3118405629;0.278669738;0.2617917201;0.1876553322;0.2647689735;0.1709755264;0.2474826434;0.2388836424;0.2836958087
399;0.2304999913;0.2795238828;0.2971960684;0.2622306526;0.1555325771;0.2613431925;0.253905806;0.2330107275;0.2044164919;0.2155667293
400;0.1671605999;0.2080641696;0.2902923526;0.2508553471;0.2250078196;0.2104083362;0.2555523574;0.2038419748;0.2261434292;0.3011669078
401;0.1776913061;0.2032134246;0.298701197;0.2851852868;0.1787578286;0.1761867954;0.2667338111;0.2891764643;0.151317655;0.3053369303
402;0.2360034657;0.2875719623;0.2713003018;0.2683938979;0.1882015143;0.2561679269;0.2902923526;0.1844591909;0.1886597149;0.2429359265
403;0.2217019892;0.2969862802;0.2704011563;0.1977515904;0.2323358782;0.2748410726;0.2360034657;0.2342992585;0.2284184703;0.2592657828
404;0.1950639652;0.3019032274;0.2807983606;0.2721366652;0.2554680818;0.1840192222;0.122976881;0.2346899852;0.2373976537;0.2798015727
405;0.1852021884;0.3318256488;0.3228820468;0.2845274184;0.233968742;0.2222223122;0.258653153;0.2527257067;0.215521141;0.2389793275
406;0.2612547355;0.240277745;0.2802519466;0.2142427719;0.2156414775;0.2497152008;0.2777874316;0.1679732889;0.2255110495;0.2870302578
407;0.2365399685;0.2548559867;0.2938539856;0.3265954722;0.2514590355;0.2532409648;0.2323482877;0.2530830502;0.158848135;0.1974499766
408;0.2173598067;0.2432484145;0.289757595;0.2815227924;0.2373377849;0.2367441238;0.2396623791;0.27712256;0.2257807145;0.2722962194
409;0.2147336206;0.2850504361;0.3155539883;0.2747177515;0.2332644434;0.2861545845;0.2682365358;0.2165025643;0.2115379013;0.2901254238
410;0.2408651955;0.3022164568;0.295696571;0.3045125044;0.1943419643;0.2164056509;0.2930532221;0.2663253578;0.1494673399;0.2638513693
411;0.272557255;0.3020380781;0.3033206052;0.3061396704;0.2589504218;0.1902663063;0.2298269233;0.2452765173;0.2032847643;0.2419971129
412;0.2049074427;0.2950981865;0.2146932195;0.2456387593;0.2485453307;0.2557551205;0.2621615029;0.2762004308;0.2333971672;0.3108281425
413;0.1817030662;0.2411515996;0.2955225292;0.2294710299;0.1997258889;0.2666893578;0.2766604446;0.1757010222;0.2187175489;0.2797488116
414;0.2523797148;0.2595387977;0.2156017095;0.2434447534;0.2440209886;0.2238680975;0.2376807578;0.2447042367;0.2031805701;0.2381812826
415;0.2122564161;0.3011669078;0.2938539856;0.2800388512;0.2203264272;0.211989455;0.2199310782;0.2677017782;0.2167851035;0.2832539624
416;0.2326385342;0.2935547614;0.2672980829;0.3066103863;0.2484391376;0.274376781;0.2091437585;0.2402539582;0.2434850619;0.2704975617
417;0.2152297275;0.3207841649;0.2133237789;0.265433179;0.2519003597;0.3155539883;0.2593457708;0.2280466269;0.2280930109;0.1080403244
418;0.2032669419;0.2888476024;0.3020380781;0.2606892951;0.2206016345;0.2679025184;0.1743084942;0.2415203958;0.256060156;0.2564646901
419;0.2136069711;0.2894600561;0.3112594322;0.2968007194;0.2682931257;0.2683938979;0.2398366393;0.1639436473;0.2564451488;0.2834041983
420;0.2650077557;0.286609668;0.278814142;0.3318256488;0.2422394845;0.2671325378;0.2527454573;0.2701339137;0.2236654735;0.2255937325
421;0.1710271411;0.286752969;0.2510264223;0.316077006;0.2247685826;0.2304306915;0.2286070417;0.2697568767;0.1986896709;0.2399940095
422;0.2208053639;0.2631144583;0.3118405629;0.2762416848;0.1865593396;0.2337643175;0.2674316876;0.2167280045;0.2397344497;0.226053868
423;0.2213524975;0.2993660687;0.3104075526;0.2777036907;0.2487222417;0.2070215268;0.2856775419;0.2246640306;0.2374002609;0.2967190259
424;0.2056274784;0.2311977264;0.2585617175;0.3286933542;0.2514695069;0.2612338646;0.2154458774;0.2361121987;0.2547104884;0.2066667223
425;0.2456477282;0.2962777017;0.2909077185;0.3027975876;0.2157359299;0.2363085806;0.2671665376;0.2241187819;0.2517979464;0.2326101354
426;0.216843177;0.3376369562;0.3370558254;0.3015078783;0.2345414599;0.2200251129;0.2197214393;0.2642447936;0.1889642091;0.2572292021
427;0.2282992059;0.1832895096;0.2430538344;0.2911749729;0.2106717815;0.2344055214;0.3050168352;0.2636323399;0.2583764732;0.2777874316
428;0.2144582886;0.2396111285;0.2550138303;0.2904663944;0.2508640513;0.1315096323;0.2967190259;0.2480969306;0.2118586465;0.2570845612
429;0.2777874316;0.2143846271;0.2613636647;0.2509851683;0.232268103;0.2390093169;0.2644959594;0.2344001849;0.2043296324;0.3088018649
430;0.2598076533;0.3207841649;0.247579271;0.305035522;0.2381013477;0.2212788362;0.276449776;0.2934981714;0.2320995491;0.2597803406
431;0.2089582701;0.300799079;0.3108468293;0.2140109884;0.257028123;0.257550866;0.2739551719;0.2297421296;0.1970014082;0.1902735863
432;0.1910184154;0.2137890437;0.3138390715;0.316077006;0.2396320762;0.2738558262;0.2738537633;0.2674295062;0.2365932121;0.2563902036
433;0.2287143683;0.2486892485;0.2493357916;0.2856775419;0.2186779185;0.2634191124;0.2530425001;0.2045331982;0.2437221638;0.2886343749
434;0.2416583538;0.3218883133;0.3155539883;0.2804473653;0.2260065681;0.2234125301;0.2373837149;0.2770011943;0.1784667631;0.2853518444
435;0.2324196443;0.3207841649;0.3125493622;0.1961081144;0.2478730822;0.264506108;0.2649101613;0.234219401;0.2166285987;0.2536843895
436;0.1885911998;0.2685118929;0.3069782151;0.2672980829;0.234044435;0.2018865295;0.2536843895;0.1688231745;0.2300831001;0.2578838058
437;0.2235371046;0.3060292556;0.2448506016;0.2815390456;0.2438149202;0.2331013419;0.2953556004;0.2102786768;0.2169732911;0.1937671031
438;0.2048613748;0.211485494;0.3329297972;0.2352121506;0.2598076533;0.2671987095;0.2399249975;0.1895053226;0.2345414599;0.2072047719
439;0.2467042719;0.3207841649;0.2897112219;0.2759654987;0.2353507273;0.2595050326;0.2178488559;0.2430014666;0.2425136666;0.2670218967
440;0.2363085806;0.2962777017;0.3376369562;0.2412696496;0.2545774767;0.2626818524;0.2179247924;0.2637752399;0.2248127475;0.2867188971
441;0.2222243783;0.2714989445;0.2409799812;0.2935547614;0.2399718057;0.2415369881;0.2545774767;0.2377553307;0.2133413258;0.2414453208
442;0.2539894093;0.3271184899;0.2919490737;0.2459937087;0.2340043234;0.2403017318;0.2832539624;0.1939005586;0.2428105729;0.2276287444
443;0.2257123113;0.2652779901;0.2971792503;0.3207841649;0.2383913873;0.246399431;0.283456885;0.2645232608;0.2709515674;0.2503221808
444;0.2403666207;0.2567712832;0.3102656986;0.2846111594;0.2213781603;0.1911072992;0.2521537505;0.2547489188;0.2062712102;0.2594112521
445;0.230563957;0.3118405629;0.3318256488;0.3190692481;0.2229258485;0.1391830951;0.2324707289;0.1817065755;0.2498824043;0.2685654736
446;0.2121070006;0.316077006;0.237455829;0.2939940381;0.2650077557;0.2176737345;0.2798015727;0.2534817768;0.2302637628;0.2336185994
447;0.2028235689;0.2500293197;0.2723627144;0.2363347263;0.2001501994;0.1868537945;0.25428905;0.2181573901;0.1903519806;0.257084713
448;0.2194340115;0.2273397036;0.2522059783;0.2625005195;0.2318193244;0.2080670387;0.2389583139;0.2594894935;0.2711391769;0.156640633
449;0.2377217623;0.3080277642;0.2489330982;0.2433085616;0.2040669032;0.243144384;0.250155252;0.2564638356;0.2514178947;0.2258297482
450;0.2312626017;0.279540537;0.2869931292;0.3057003937;0.2311980006;0.2698365508;0.2786970394;0.2328752926;0.2113645869;0.1943711036
451;0.2732029869;0.2463059582;0.3207841649;0.2629210124;0.2599745821;0.2362558806;0.2571724983;0.2532996553;0.2374240052;0.2230262263
452;0.2055601817;0.2772831008;0.3060292556;0.2777495285;0.2556459541;0.2416204507;0.2826974853;0.2533979615;0.2424502911;0.1940587511
453;0.2193167148;0.3045962453;0.3102656986;0.2887910125;0.2532179618;0.2589251809;0.2372100419;0.1013559845;0.203982865;0.2454752692
454;0.2426278303;0.3118405629;0.3020380781;0.2760912017;0.2004158947;0.2831803305;0.2547069568;0.2542096479;0.1748556921;0.245720882
455;0.2367838694;0.2888476024;0.2856775419;0.3171811543;0.2478102889;0.2823417857;0.2320692016;0.207979676;0.2332070485;0.3025303332
456;0.2391547725;0.1599033943;0.3013220966;0.2550917901;0.2162427905;0.2735696754;0.207173797;0.2199014047;0.2153676034;0.2709702542
457;0.2193939417;0.2904224667;0.29281829;0.2909965942;0.2694896223;0.2019334475;0.2130733475;0.256827299;0.1809527613;0.2495237997
458;0.2757611541;0.287148318;0.2914888493;0.2992242147;0.1674993704;0.3138390715;0.2547049245;0.2652002009;0.2666893578;0.2126356778
459;0.2419172008;0.2848952472;0.2199851672;0.2909965942;0.2318417784;0.2574415794;0.2811956753;0.2508915716;0.2098313012;0.2163816259
460;0.2158356349;0.2807983606;0.1966161018;0.3102656986;0.2132864543;0.2611710788;0.2505458915;0.2407715988;0.212550563;0.2646487698
461;0.167237799;0.2962777017;0.2557426524;0.2938539856;0.1949900478;0.298784938;0.2237274065;0.2908617434;0.1947856587;0.2811956753
462;0.2180569257;0.2359823775;0.2530425001;0.3207841649;0.2305810142;0.2200044103;0.2414005711;0.2464035211;0.2467042719;0.2571097051
463;0.2144777362;0.3045125044;0.3170707395;0.3155539883;0.1846117392;0.2691781585;0.2095313794;0.2470809569;0.2440859072;0.2310906017
464;0.2245734043;0.2410114874;0.3108468293;0.2428061053;0.2412336423;0.2499438131;0.2709702542;0.309742681;0.1913580313;0.2516830447
465;0.2273480732;0.29609192;0.2789997029;0.2645232608;0.1987132601;0.2538475892;0.2548559867;0.2457890636;0.2147435697;0.2673936658
466;0.2615157711;0.2330595521;0.3080277642;0.2617917201;0.2614572614;0.2400030504;0.2514403344;0.2424865156;0.1887813393;0.1461075002
467;0.2654603551;0.3045396554;0.2850504361;0.1698897463;0.2461877181;0.2777036907;0.2290350971;0.2386795967;0.1813488726;0.2467608618
468;0.251118065;0.3104075526;0.2517813303;0.2867188971;0.2486075638;0.2077263318;0.2349806569;0.2758218999;0.2316185905;0.2296419302
469;0.227848598;0.1964783325;0.2472751205;0.2986430839;0.220236136;0.2336185879;0.2749664612;0.2515662056;0.208454382;0.27712256
470;0.2139043725;0.2812376373;0.2577186048;0.2664011711;0.1939715034;0.2342181864;0.2196871772;0.2880426782;0.1822516813;0.2350853343
471;0.2176287277;0.2588780153;0.2758218999;0.2746738238;0.1861172928;0.2381200345;0.2526692388;0.2585439011;0.2363923215;0.2260297569
472;0.1393051318;0.3213071826;0.2333876113;0.3207841649;0.2302281656;0.2653348728;0.2942954463;0.2488670682;0.2313817646;0.2751590757
473;0.193803163;0.2762926158;0.3019032274;0.221651618;0.2342943787;0.2289662763;0.2338191427;0.2755838164;0.2077363106;0.2140046097
474;0.2146480166;0.3104075526;0.3060292556;0.2915705428;0.2341342612;0.2721388465;0.2939753512;0.2971960684;0.2395601976;0.2480362819
475;0.2077514908;0.2659597104;0.316077006;0.2357575664;0.2752292645;0.2607566848;0.194801449;0.2939940381;0.2129270896;0.2225559608
476;0.1776567802;0.2680173012;0.2998890864;0.3112594322;0.1926455409;0.3073191856;0.2414524438;0.2466394961;0.253217901;0.2087544263
477;0.2029691428;0.2115814694;0.2540972448;0.2289662763;0.2581224408;0.2533705131;0.2343684838;0.2856838686;0.188702477;0.2494207955
478;0.2255992675;0.2740823307;0.29609192;0.2915705428;0.2647196701;0.2225213787;0.1958721161;0.226318545;0.2446063899;0.3038597739
479;0.2319152738;0.3218883133;0.2626818524;0.234035237;0.2347256443;0.2282022782;0.2681261969;0.3039313736;0.227659384;0.2130602669
480;0.2518545364;0.2247899356;0.3265954722;0.2022669787;0.2150914172;0.242099586;0.218271331;0.2908617434;0.2172946425;0.2414125496
481;0.221867727;0.3228820468;0.2537829878;0.2956212041;0.2163967894;0.2394185141;0.1728838104;0.2589251809;0.2085606085;0.2603378531
482;0.2583915485;0.2290781263;0.3091319126;0.2911749729;0.2337351593;0.2697002868;0.1968607742;0.298701197;0.2030814605;0.206332034
483;0.2164887108;0.2722940354;0.1978479515;0.2904154634;0.2525802411;0.2690297653;0.2336702895;0.2584565624;0.2232929028;0.265433179
484;0.2352711159;0.3155539883;0.2357713172;0.2993660687;0.2348093852;0.2394569896;0.2759654987;0.2828125016;0.257379565;0.2867188971
485;0.2426429056;0.3370558254;0.2628960203;0.2781053427;0.2383895571;0.3176518702;0.2694058814;0.2475210881;0.2470907875;0.2962881731
486;0.2519066795;0.2850504361;0.1821477761;0.305035522;0.2633166102;0.2388409204;0.2687600887;0.2470787728;0.2319594199;0.2895882874
487;0.2220031936;0.2557814964;0.3248805554;0.297760381;0.2777308417;0.2237026053;0.2790839399;0.2582416224;0.221429245;0.2305479184
488;0.2797488116;0.2389933065;0.3312445181;0.3108468293;0.2616753254;0.2365034033;0.2454224359;0.2003846306;0.2177803966;0.2939753512
489;0.22624537;0.2768156334;0.2746668206;0.309742681;0.2133136053;0.3060292556;0.2743103604;0.2047390944;0.1863628195;0.2854182649
490;0.2029320303;0.3213071826;0.2694875749;0.2730681361;0.2797488116;0.2289363557;0.2636575807;0.259798949;0.2513723138;0.224599291
491;0.212122448;0.2527392213;0.2505767149;0.2634440301;0.1849176678;0.215742405;0.2365300845;0.2839462877;0.1986420356;0.2380736614
492;0.2205193268;0.2764885164;0.2310769692;0.2938539856;0.2438874347;0.2383126362;0.2364639718;0.2620679063;0.2105137286;0.2466701831
493;0.1704943607;0.2928898897;0.277666066;0.2774426551;0.203582369;0.2141270405;0.2722125627;0.2666622068;0.1896089813;0.2178485534
494;0.2421048127;0.3026120267;0.2930532221;0.2915196118;0.2181193162;0.1979114856;0.2293112833;0.2666402145;0.2707624731;0.2967190259
495;0.2612903326;0.2143195389;0.2414121628;0.2508339771;0.1851111596;0.2081340817;0.1621570116;0.280813993;0.1530519003;0.259098854
496;0.2156558128;0.2338360026;0.2545296333;0.2929596254;0.2478650102;0.2633403901;0.2126222488;0.2282802934;0.1544014237;0.1566664835
497;0.2328434848;0.2857153078;0.2962777017;0.2970856536;0.1962602189;0.2595388003;0.2426138915;0.2161727469;0.1750081013;0.2449250754
498;0.2420259339;0.2697568767;0.2971792503;0.2417937632;0.2214950195;0.2280577856;0.2798015727;0.2946589097;0.2059420636;0.2163997899
499;0.2178691806;0.3176518702;0.2915196118;0.2560245589;0.2080527413;0.2513173999;0.2443968395;0.2314649807;0.2656310472;0.2504157775
500;0.1762927734;0.2773102518;0.2684107131;0.2684990531;0.235192072;0.2692237533;0.2528481181;0.2739902653;0.2349552202;0.2771941643
501;0.2136866132;0.2592178183;0.289757595;0.3066103863;0.2357670838;0.2804782856;0.2738537633;0.2445843976;0.2436318203;0.2423365542
502;0.2646630802;0.223077494;0.2609804782;0.2834041983;0.2469265387;0.2439304701;0.1683215956;0.2657302218;0.2556937117;0.2681260451
503;0.2523550612;0.2214143109;0.2870069827;0.3376369562;0.2196210055;0.2527378461;0.2605182641;0.282911875;0.1506866266;0.2373169385
504;0.2437319787;0.305035522;0.3254332108;0.2690204053;0.2250181368;0.1843977231;0.2691279175;0.2518545364;0.1908040613;0.2571097051
505;0.184788992;0.3118405629;0.267958219;0.3486784401;0.2016453479;0.2625801308;0.2552441785;0.223247065;0.1870440241;0.1897108431
506;0.2471473774;0.2285112856;0.300799079;0.2776816984;0.2125504274;0.244495241;0.2865499367;0.2765304784;0.2664283221;0.2668964078
507;0.2667459477;0.2998053454;0.2726543247;0.2694044466;0.2457671282;0.2728332041;0.2303710695;0.2781053427;0.2268263504;0.2586281381
508;0.1530927881;0.282435036;0.238933972;0.2864678139;0.2550138303;0.2700561009;0.232213437;0.3102656986;0.2545895633;0.2318877546
509;0.2512168157;0.2980904286;0.3118405629;0.2952713634;0.2265363108;0.2675299732;0.2325881981;0.2819181414;0.2111286384;0.266725434
510;0.2280948612;0.2900411868;0.316077006;0.2603425588;0.1329881731;0.2254084851;0.2631952445;0.2793809828;0.2057231634;0.2127395216
511;0.2306624894;0.2437821047;0.3045962453;0.2922791213;0.2221265147;0.1675329433;0.2324294591;0.2776816984;0.2824838385;0.2093010426
512;0.2022315848;0.2372994779;0.2772048594;0.3228820468;0.231693323;0.2677306961;0.2241813842;0.2620574756;0.2269426398;0.2286240692
513;0.2359093589;0.2467826737;0.2684812366;0.3138390715;0.2214928382;0.305035522;0.2718923834;0.2570161084;0.2398805441;0.2926042739
514;0.2450434435;0.266494468;0.3207841649;0.2161629659;0.1330659508;0.2259741269;0.1821114259;0.2594398245;0.2040620804;0.218083621
515;0.1033924651;0.3312445181;0.2619613508;0.3329297972;0.1867189745;0.2607926826;0.2446779943;0.2755838164;0.214211367;0.2423360321
516;0.1822288085;0.2760706096;0.277524212;0.2783904977;0.2319969673;0.2918398446;0.2959367312;0.2516296174;0.1251514822;0.2782267084
517;0.2687073276;0.2880426782;0.3108468293;0.2693049183;0.2506338414;0.2103737691;0.2441499335;0.2430014666;0.2014635013;0.2436338029
518;0.1917557505;0.1959941986;0.2823985744;0.2919490737;0.2232479261;0.2464820097;0.2566494807;0.258446091;0.2225559608;0.2571097051
519;0.1974078281;0.3318256488;0.3228820468;0.2606788237;0.1553602823;0.2041261094;0.2213572126;0.2601046962;0.1790278575;0.2429548621
520;0.1651562927;0.2368966122;0.2370554467;0.2437901745;0.2321959335;0.189329164;0.2300615842;0.2955689024;0.2616753254;0.1941634063
521;0.2134955792;0.2391161254;0.2337267712;0.2730152186;0.2454337121;0.2690204053;0.2436338029;0.2443960509;0.204595796;0.2939753512
522;0.2131348707;0.3260143415;0.3329297972;0.3318256488;0.2556478738;0.3019032274;0.2320803069;0.2807146197;0.2271057016;0.2516462618
523;0.2252447355;0.2651281006;0.2955689024;0.2888476024;0.2609346404;0.2192586762;0.2450077286;0.2415537374;0.2243501265;0.2377798194
524;0.1422038643;0.2850504361;0.2615823584;0.2738537633;0.2225950264;0.2763326134;0.2386458535;0.235851728;0.2412626463;0.2170037083
525;0.25428905;0.2501986057;0.3213071826;0.2266902609;0.2540903566;0.2929596254;0.2517979464;0.2850504361;0.1978358582;0.2939753512
526;0.2147838045;0.3125493622;0.2684105775;0.3129447113;0.2173881082;0.3118405629;0.259098854;0.298701197;0.2516430367;0.2820117381
527;0.2708190631;0.2739309122;0.2718923834;0.3098264219;0.1627025412;0.1610638397;0.2848952472;0.2334215273;0.2288390602;0.2717585559
528;0.1884187588;0.2772048594;0.3228820468;0.3118405629;0.2392651874;0.1779805473;0.2953556004;0.2725791904;0.1990845478;0.217174722
529;0.2544188712;0.2552216113;0.2993660687;0.2497717908;0.2266914996;0.2697996601;0.2939753512;0.3118405629;0.262406692;0.2619861021
530;0.2508781232;0.3376369562;0.309742681;0.3091615502;0.2069131211;0.2751131005;0.2591359826;0.2859447963;0.2698932568;0.2629487814
531;0.1776309765;0.2479161822;0.2683938979;0.2943201;0.2315657794;0.2789488246;0.2264009333;0.2980904286;0.1893109362;0.2507458251
532;0.2066481811;0.213014468;0.3265954722;0.2680283372;0.2514590355;0.2532035305;0.2266456618;0.274292544;0.2457658004;0.2513942511
533;0.2519632694;0.2758771714;0.2781740217;0.2998890864;0.2588517729;0.2173428368;0.2330076731;0.2069995908;0.2682608959;0.2568424507
534;0.251118065;0.2423564776;0.2632935301;0.2264418884;0.2439723463;0.2591359826;0.2605659898;0.2218059159;0.2483584224;0.2911289321
535;0.1407753485;0.3271184899;0.2626710918;0.2880426782;0.2327451786;0.2549908054;0.2811818219;0.2950981865;0.2044189204;0.2549679924
536;0.2429109344;0.2446253551;0.2730989595;0.2955107893;0.2388242893;0.2998890864;0.2734395614;0.2485589777;0.2673916795;0.2622759974
537;0.2519820532;0.3129447113;0.2305244243;0.2741947338;0.2337281373;0.1957842303;0.2174758264;0.2697002868;0.1698883447;0.2763030872
538;0.1986066122;0.309742681;0.2576658437;0.2992242147;0.2377186033;0.2917561036;0.2307974755;0.2678687829;0.1952394806;0.2351959753
539;0.2506796793;0.3149728576;0.2959367312;0.2734395614;0.233867959;0.2651589469;0.2542496455;0.2047642908;0.255864018;0.1944183007
540;0.2397924932;0.2517352217;0.2628894283;0.2699001777;0.2099120491;0.2850504361;0.248141111;0.2692831064;0.2430572921;0.2737292297
541;0.2086413903;0.2789102669;0.3033206052;0.3176518702;0.2010038445;0.211726775;0.2757277383;0.300799079;0.261936361;0.2583764732
542;0.1827279504;0.2588874151;0.2633399474;0.2806565066;0.218517297;0.2935547614;0.1773314807;0.2908617434;0.2611981455;0.2997866586
543;0.2175553117;0.2067727523;0.1991516538;0.2372767045;0.2252636849;0.2704600771;0.1871968563;0.2842298795;0.2147080195;0.2704975617
544;0.2282235805;0.2357700345;0.3370558254;0.2997866586;0.1821426171;0.2505557064;0.2274408319;0.265417621;0.2336429743;0.3038597739
545;0.2360872067;0.2666685097;0.3087082682;0.2624253788;0.2556478738;0.2314039529;0.2344337853;0.2372938572;0.1608796366;0.225066201
546;0.220502644;0.2915705428;0.3260143415;0.2378236677;0.2205562042;0.3265954722;0.2627981606;0.264780416;0.2225674904;0.2613552303
547;0.2130256416;0.2129302043;0.2021197253;0.2405682746;0.2359453247;0.2088237292;0.274376781;0.3108468293;0.252166068;0.2901254238
548;0.223247065;0.278799852;0.215326488;0.2567801333;0.2316223693;0.1960892658;0.297760381;0.2370530452;0.247871492;0.2830054717
549;0.2236669047;0.2225217412;0.2787161111;0.3019032274;0.2275137334;0.2153981897;0.2782267084;0.2454223517;0.2646800356;0.2541446139
550;0.2033526202;0.2426367023;0.2180410748;0.2829797052;0.2636889492;0.2935547614;0.257028123;0.2752479513;0.2225005836;0.2103063289
551;0.1675627328;0.3108468293;0.316077006;0.2922371593;0.2519820532;0.3118405629;0.2667338111;0.2702955268;0.2132219626;0.2815724614
552;0.2584990085;0.2029847914;0.2907245342;0.309742681;0.2303590872;0.2712583398;0.2248374482;0.2929596254;0.2160630613;0.1968766018
553;0.2435059186;0.2064935301;0.2662687679;0.2516356802;0.178148212;0.3027975876;0.246177928;0.2955689024;0.1970144964;0.2597888004
554;0.1741874451;0.2955689024;0.2873340997;0.3138390715;0.1915785348;0.2949877716;0.2793027414;0.2850504361;0.2666893578;0.2245771743
555;0.2507840773;0.3370558254;0.233941591;0.2616965817;0.2639267449;0.2476704695;0.2340135855;0.2479089378;0.1972012918;0.2026308524
556;0.1987785376;0.28156279;0.2908430566;0.250155252;0.1868658407;0.3026120267;0.2477058787;0.2760346118;0.1820741912;0.2645232608
557;0.1948762201;0.2850504361;0.1894405345;0.268178958;0.2557194782;0.2670638588;0.2377465506;0.2461310144;0.2275009432;0.2309594578
558;0.2433967106;0.2962777017;0.3207841649;0.2453407424;0.2588517729;0.2417406532;0.2420767551;0.2052275656;0.2164574392;0.2850039803
559;0.2682365358;0.2861545845;0.3213071826;0.2377363314;0.2259103169;0.2496301576;0.2349829065;0.3108468293;0.254185868;0.2068188457
560;0.1808593137;0.240162276;0.2725178288;0.2998324964;0.2041824353;0.2617917201;0.1801231045;0.287148318;0.2466515108;0.2664849121
561;0.1642429876;0.280813993;0.3265954722;0.2935547614;0.2305245811;0.2666685097;0.2950794996;0.1847539673;0.2159230298;0.2287143683
562;0.2405012925;0.2736950101;0.2857083045;0.2773690231;0.1981111712;0.2922791213;0.2163174905;0.2730423696;0.1793304182;0.2848952472
563;0.2540987761;0.3202030342;0.2908617434;0.2904663944;0.2087808118;0.2537274896;0.2781959838;0.291855477;0.1866472441;0.234316432
564;0.1150976759;0.2939753512;0.274292544;0.3073191856;0.2636066498;0.2624716016;0.2980484666;0.2489500796;0.2185613004;0.2699392191
565;0.2350287443;0.2741366208;0.2030119424;0.3486784401;0.2403898959;0.2449114939;0.2867188971;0.2798202595;0.2419971129;0.2780633807
566;0.1924779639;0.2798474105;0.2252548484;0.3073191856;0.2088644685;0.2559665593;0.2320059525;0.2644959594;0.2104906643;0.1078317384
567;0.2125654799;0.3260143415;0.3265954722;0.3318256488;0.2101742257;0.160594222;0.2540987761;0.2772109825;0.2139476489;0.2494561158
568;0.2376370336;0.2251315813;0.2139044792;0.2757402064;0.2114386636;0.2756109674;0.2264239307;0.2364639718;0.2208266918;0.1903212429
569;0.2458826603;0.3176518702;0.3045125044;0.2946589097;0.2186224333;0.2420415663;0.2710008357;0.2955689024;0.2519066795;0.2952008399
570;0.2437124924;0.2087807276;0.2646987225;0.2573839372;0.2357548533;0.2536166276;0.3050168352;0.2935547614;0.2012655368;0.2416022896
571;0.1932590152;0.2598195411;0.2563075299;0.29609192;0.2305436003;0.2427503656;0.2637918941;0.2320363792;0.2533792747;0.2817768061
572;0.2026948861;0.298784938;0.2590243802;0.3265954722;0.2391151777;0.149911223;0.1565557392;0.2594894935;0.2349310364;0.2347638329
573;0.2641877805;0.2611330275;0.3132579408;0.2446871662;0.2369968144;0.2559804128;0.2350904325;0.2684812366;0.2214493775;0.2663275392
574;0.2036869331;0.2631860599;0.3376369562;0.2746738238;0.1916853964;0.2762416848;0.2082227958;0.229384668;0.2115825736;0.261936361
575;0.2329735988;0.2969862802;0.2990841622;0.2904224667;0.2359796945;0.265692456;0.2287742845;0.2946589097;0.251236158;0.2627981606
576;0.2375466736;0.3045962453;0.2048379372;0.272619188;0.2566382812;0.2226578197;0.2342600347;0.2915196118;0.2248019926;0.1966484
577;0.1933851093;0.2784304953;0.3428671328;0.3118405629;0.2467042719;0.3176518702;0.1658213214;0.2643411392;0.1966166885;0.2477348961
578;0.212695594;0.2807983606;0.2904663944;0.2275412319;0.1411404348;0.2691466044;0.2797488116;0.2646862543;0.1966202564;0.2756774131
579;0.2470809569;0.3138390715;0.3080277642;0.2716407284;0.2014563236;0.3248805554;0.2772048594;0.2591139903;0.1688024755;0.2843141165
580;0.2342181864;0.3057003937;0.2657741495;0.2664849121;0.2615157711;0.2618442481;0.2235881777;0.2600861633;0.2110641397;0.2638598281
581;0.2146143735;0.287743454;0.2503711787;0.3104075526;0.2363468091;0.2913847611;0.2829338673;0.2339358932;0.2342885489;0.2545474025
