Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
41,0.1853020188851842,0.1853020188851842,0.9,0.08862938119652508,1.0,0.22876792454961012,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.2058911320946491,0.38742048900000015,0.25418658283290013
42,0.2058911320946491,0.22876792454961012,0.9,0.07178979876918531,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.013302794647291147,0.31381059609000017
43,0.22876792454961012,0.16677181699666577,0.9,0.13508517176729928,1.0,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.34867844010000015,0.16677181699666577,0.43046721000000016,0.1500946352969992
44,0.02781283894436938,0.22876792454961012,0.9,0.08862938119652508,1.0,0.34867844010000015,0.16677181699666577,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.31381059609000017
45,0.07178979876918531,0.13508517176729928,0.9,0.12157665459056936,1.0,0.31381059609000017,0.2058911320946491,0.34867844010000015,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
46,0.2058911320946491,0.12157665459056936,0.9,0.13508517176729928,1.0,0.34867844010000015,0.25418658283290013,0.05814973700304011,0.25418658283290013,0.22876792454961012,0.5314410000000002,0.34867844010000015
47,0.2058911320946491,0.16677181699666577,0.9,0.07178979876918531,1.0,0.28242953648100017,0.2058911320946491,0.43046721000000016,0.38742048900000015,0.1853020188851842,0.43046721000000016,0.38742048900000015
48,0.22876792454961012,0.22876792454961012,0.9,0.10941898913151243,1.0,0.34867844010000015,0.22876792454961012,0.38742048900000015,0.43046721000000016,0.2058911320946491,0.5314410000000002,0.38742048900000015
49,0.1853020188851842,0.22876792454961012,0.9,0.13508517176729928,0.9,0.34867844010000015,0.0984770902183612,0.38742048900000015,0.43046721000000016,0.1853020188851842,0.43046721000000016,0.34867844010000015
50,0.2058911320946491,0.1853020188851842,0.9,0.10941898913151243,1.0,0.25418658283290013,0.1853020188851842,0.43046721000000016,0.38742048900000015,0.10941898913151243,0.43046721000000016,0.28242953648100017
51,0.16677181699666577,0.2058911320946491,6.170365191715192E-5,0.13508517176729928,1.0,0.31381059609000017,0.22876792454961012,0.34867844010000015,0.25418658283290013,0.1500946352969992,0.47829690000000014,0.31381059609000017
